wmo,cycle,lat,lon,bnw,bbp700_surface_mean3,delta_bbp
3902342,137,22.463,-177.65,0.0016320555005222,0.0003718816927478,0.0012601738077744
3902342,138,22.462,-177.64,0.0016320555005222,0.0003685821041775,0.0012634733963446999
3902342,139,22.469,-177.64,0.0016320555005222,0.0003698920578851,0.0012621634426370999
3902344,12,20.956,178.01999999999998,0.0003899315779563,0.0004366392968222,-4.670771886590002e-05
3902344,18,20.356,178.92899999999997,0.0013399866875261,0.0004455190986239,0.0008944675889021999
3902345,2,14.24,149.053,0.0009085503406822,0.000409447675338,0.0004991026653442
3902345,4,14.185,150.74099999999999,0.0011690951650962,0.0003986300628942,0.0007704651022019999
3902345,6,13.262,151.40800000000002,0.0009152932325378,0.000420992844738,0.0004943003877997999
3902345,9,14.12,151.849,0.0006324731511995,0.0004380984076609,0.00019437474353860003
3902345,10,14.218,152.459,0.0004799462913069,0.0004042766716641,7.566961964280001e-05
3902345,12,14.021,153.529,0.0006713258917443,0.0004120519248923,0.000259273966852
3902348,3,25.025,-67.60899999999998,0.0005939244874753,0.0003654917915506,0.00022843269592470007
3902348,6,26.318,-68.77300000000002,0.0008337416220456,0.0003737212779621,0.0004600203440835
3902348,11,26.539,-66.29399999999998,0.0005806460394524,0.0003350487192316,0.0002455973202208
3902348,12,26.36,-66.23700000000002,0.0016812689136713,0.0003394958330318,0.0013417730806395
3902556,33,-14.718,-79.79199999999997,0.0055515053682029,0.0013492541232456,0.0042022512449573
3902556,45,-13.864,-81.22199999999998,0.0028533712029457,0.0013241560275976,0.0015292151753481002
3902615,4,26.241,-37.535000000000025,0.0007702935836277,0.0005754596980599,0.00019483388556780002
3902615,5,26.044,-37.40899999999999,0.0021938120480626,0.0006357160164043,0.0015580960316583002
3902615,6,25.762,-37.33600000000001,0.0013089759740978,0.0006255451007746,0.0006834308733232001
4903273,112,38.475,-66.75999999999999,0.0035985303111374,0.0006593820289708,0.0029391482821666
4903273,118,37.738,-61.339,0.0014478630619123,0.0004321720043662,0.0010156910575460998
4903273,120,37.948,-59.91500000000002,0.0007136889034882,0.0004231653001625,0.00029052360332570005
4903274,109,27.114,-74.32999999999998,0.0010052968282252,0.0006130583545503,0.0003922384736748999
4903274,110,27.173,-74.09100000000001,0.0017280477331951,0.0004859643328624,0.0012420834003327
4903274,111,27.494,-73.993,0.001482855877839,0.000522197127187,0.000960658750652
4903274,112,28.001,-74.589,0.0035989747848361,0.0005222934026581,0.003076681382178
4903274,113,28.735,-75.11000000000001,0.0007591806352138,0.000431516537598,0.0003276640976158
4903274,119,29.346,-76.44299999999998,0.0009346941369585,0.0004995665124927,0.00043512762446580003
4903274,121,28.39,-75.476,0.001895536435768,0.0005422182536373,0.0013533181821307
4903274,122,28.414,-74.87900000000002,0.0007326334598474,0.0005828498979099,0.00014978356193750002
4903274,125,28.445,-76.65300000000002,0.0010103287640959,0.0004301145575785,0.0005802142065174001
4903274,136,23.662,-71.84199999999998,0.0012603898067027,0.0004621175758074,0.0007982722308953001
4903274,138,23.0,-71.608,0.0025475944858044,0.0004406466129391,0.0021069478728653
4903274,139,22.367,-71.42000000000002,0.0017742394702509,0.0004148356965743,0.0013594037736766001
4903274,140,22.172,-70.62099999999998,0.0013187362346798,0.0003964735369663,0.0009222626977134999
4903274,141,23.079,-70.93,0.0011991444043815,0.0004451760905794,0.0007539683138020999
4903274,143,23.17,-69.37,0.0009926859056577,0.0004871007695328,0.0005055851361249
4903274,144,22.654,-69.29399999999998,0.0021093906834721,0.0004645324273345,0.0016448582561376002
4903458,68,13.316,-58.291,0.0024457226973026,0.0009205976966768,0.0015251250006258002
4903458,69,13.267,-57.696000000000026,0.0008443393162451,0.0008871983348702,-4.285901862509996e-05
4903458,70,13.077,-57.141999999999996,0.0004119538934901,0.0007622561921986,-0.00035030229870850003
4903458,71,14.051,-56.93000000000001,0.0020469923038035,0.0007957750931382,0.0012512172106652997
4903458,84,14.51,-55.07900000000001,0.0005219575250521,0.0005521736651038,-3.0216140051700065e-05
4903458,85,14.021,-55.089999999999975,0.0017695343121886,0.0005980632655943,0.0011714710465943
4903459,51,4.406,-28.380999999999972,7.015295523160603e-06,0.0014336634582529,-0.0014266481627297394
4903459,75,3.016,-23.281000000000006,0.0006496986607089,0.0006489926793922,7.05981316700033e-07
4903459,81,3.207,-24.48599999999999,0.0004914727760478,0.0009412205351206,-0.00044974775907279997
4903462,56,7.713,-55.17599999999999,0.0011529120383784,0.0015995771391317,-0.00044666510075329997
4903462,66,10.102,-53.23599999999999,0.0007859752513468,0.0007238868662777,6.208838506909994e-05
4903462,67,10.782,-53.16300000000001,0.0009783778805285,0.000705090642441,0.0002732872380875
4903462,68,10.618,-52.98599999999999,0.0011636627605184,0.0006794002838432,0.0004842624766752
4903462,82,10.662,-51.06,4.9454006330051925e-06,0.000682347046677,-0.0006774016460439948
4903485,35,28.501,-16.067000000000007,0.0009562039631418,0.0009791451351096,-2.294117196779998e-05
4903485,37,28.198,-16.007000000000005,0.0004285404866095,0.0007541929371654,-0.00032565245055589994
4903485,38,27.913,-16.494000000000028,0.0008353405282832,0.0004646856201967,0.00037065490808650003
4903485,40,27.555,-16.99000000000001,0.0042915283702313,0.0006636782394101,0.0036278501308211995
4903485,41,27.237,-17.101999999999975,0.000954425020609,0.0005212810550195,0.00043314396558950005
4903485,43,26.816,-16.795000000000016,0.0011866834247484,0.0005906008300371,0.0005960825947113001
4903485,46,27.651,-17.25799999999998,0.0005037473747506,0.0006199437581623,-0.0001161963834116999
4903485,47,27.799,-17.052999999999997,7.708731573075056e-06,0.0006967988835337,-0.0006890901519606249
4903485,53,26.184,-15.649000000000001,0.0014114371733739,0.0005587016348727,0.0008527355385012001
4903485,63,25.616,-16.581999999999994,3.583038568496704,0.0006341721164062,3.582404396380298
4903485,67,26.063,-16.649,0.0011510875774547,0.0016479695526262,-0.0004968819751715
4903485,69,25.873,-16.778999999999996,0.0014408457791432,0.0012602792897572,0.0001805664893860001
4903485,71,25.628,-16.548999999999978,0.0009437591070309,0.0007673365374406,0.00017642256959030003
4903486,49,4.783,-19.59699999999998,4.103306770324707,0.0007905653328634,4.1025162049918436
4903486,62,4.927,-21.642999999999972,0.0009942353935912,0.0009553443912106,3.889100238059994e-05
4903487,37,25.341,-22.88900000000001,0.0009802692802622,0.000742823331772,0.00023744594849019988
4903487,41,25.517,-22.307999999999993,0.0012691000010818,0.0010551920859143,0.0002139079151675001
4903487,47,26.061,-24.089,0.0019290485652163,0.000385437151029,0.0015436114141873
4903487,49,26.358,-24.649,0.0016989067662507,0.0005191203284387,0.0011797864378120001
4903487,50,26.509,-24.75999999999999,0.0008709919056855,0.0005640029363955,0.00030698896929000005
4903487,53,26.414,-24.25400000000002,0.0011376128531992,0.0005822245536061,0.0005553882995931
4903487,55,26.191,-24.267999999999972,0.008018871769309,0.0005158285882013,0.007503043181107701
4903487,58,25.55,-23.514999999999986,0.0009480566950514,0.0005663899355567,0.0003816667594947
4903487,65,26.679,-23.713000000000022,0.0015236038016155,0.000583885955469,0.0009397178461465
4903487,71,26.84,-22.911,0.0022999185603111,0.0009450836029524,0.0013548349573586998
4903487,75,26.568,-22.706999999999994,0.0007718933047726,0.000749492222288,2.2401082484600006e-05
4903488,42,54.455,-16.821000000000026,0.002087760483846,0.0007987287438785,0.0012890317399675
4903488,70,55.103,-25.011000000000024,0.0009579241159372,0.000674682475316,0.0002832416406212
4903489,42,-2.217,-17.089999999999975,0.0004648520553018,0.0007717026552806,-0.00030685059997880005
4903489,44,-2.636,-16.613999999999976,0.0009570300462655,0.0007789171650074,0.00017811288125810004
4903489,72,-2.635,-16.50400000000002,0.0006439387798309,0.0008086851448751,-0.00016474636504420007
4903489,74,-2.655,-17.165999999999997,0.0018756359349936,0.0005442113033495,0.0013314246316441
4903489,78,-3.314,-19.93599999999998,0.0014042818220332,0.0009084228659048,0.0004958589561284
4903533,35,41.488,-27.726999999999975,0.0020177618134766,0.0013452601851895,0.0006725016282871001
4903533,37,41.134,-28.24200000000002,0.0037892535328865,0.00050708684527,0.0032821666876164998
4903533,43,40.865,-28.25,0.0043347310274839,0.0009588530519977,0.0033758779754862003
4903533,44,41.144,-28.28800000000001,0.0026085991412401,0.000687856595808,0.0019207425454321001
4903533,45,41.204,-28.432999999999993,0.0016795254778116,0.0008156316083235,0.0008638938694881
4903533,46,41.094,-28.697000000000003,0.0033321103546768,0.0008502429700456,0.0024818673846312
4903533,47,41.071,-29.007000000000005,0.0007259984267875,0.0008597694104537,-0.0001337709836662
4903565,4,16.114,-49.32400000000001,0.0020945842843502,0.0006022491725161,0.0014923351118341002
4903570,13,31.882,-65.34100000000001,0.0015182392671704,0.0011311967779571,0.00038704248921330006
4903570,14,32.27,-65.25599999999997,0.0012825363082811,0.0009450135209287,0.0003375227873524
4903570,16,32.632,-64.839,0.0006859387503936,0.0007553023751825,-6.93636247889e-05
4903570,17,32.675,-64.78899999999999,0.0012172181159257,0.0006120290490798,0.0006051890668459
4903570,19,32.568,-64.85399999999998,0.0013738715788349,0.0010447587507466,0.00032911282808829987
4903570,20,32.926,-64.47300000000001,0.0018185034859925,0.0006109164678491,0.0012075870181434
4903570,21,32.941,-65.21499999999997,0.0019324510358273,0.0004586583624283,0.001473792673399
4903570,24,33.239,-65.64100000000002,9.126650547841564e-05,0.0005164983255478,-0.00042523182006938434
4903570,25,33.268,-67.80099999999999,0.0010651487391442,0.0005020399500305,0.0005631087891136999
4903570,30,32.016,-66.32100000000003,0.0030500823631882,0.000431988533819,0.0026180938293692
4903570,32,31.471,-67.03699999999998,0.0013930851127952,0.0004598852052974,0.0009331999074977999
4903570,43,31.633,-68.70999999999998,0.0023896906059235,0.0005828270999093,0.0018068635060142
4903570,44,32.005,-68.32600000000002,0.0007711465586908,0.000586577419502,0.0001845691391888
4903570,45,32.175,-67.719,0.0011269426904618,0.0006295838587296,0.0004973588317322001
4903570,48,32.145,-66.54599999999999,0.0027969263028353,0.0006074447495241,0.0021894815533112003
4903570,49,32.286,-66.75299999999999,0.0011436756467446,0.0006272908649407,0.0005163847818039
4903571,5,19.99,-22.78800000000001,0.0020299712195992,0.0008049235912039,0.0012250476283953001
4903571,14,19.998,-23.13299999999998,0.0013878806494176,0.0011867157105977,0.00020116493881990006
4903571,17,20.153,-23.944000000000017,0.0021698339842259,0.0011540657142177,0.0010157682700081998
4903571,23,20.972,-26.687999999999988,0.0004318209830671,0.0007687320467084,-0.0003369110636413
4903571,28,22.27,-28.32299999999998,0.0011165043106302,0.0007684800269392,0.0003480242836910001
4903571,32,20.632,-28.754999999999995,0.0022592390887439,0.0006267715167875,0.0016324675719564
4903571,34,20.311,-28.76400000000001,0.00139707676135,0.0006748510641045,0.0007222256972455001
4903571,38,20.241,-28.899999999999977,0.0017517210217192,0.0005082828380788,0.0012434381836404
4903587,99,32.848,-155.995,0.0034353288356214,0.0006125748817188,0.0028227539539026
4903747,31,-26.227,108.80599999999998,0.0014468849403783,0.0006054023397155,0.0008414826006628
4903830,5,26.97,-35.94,0.0033057713881134,0.0006275421474128,0.0026782292407006
4903831,1,-19.892,8.197000000000003,0.0008092335774563,0.0011655417426178,-0.0003563081651614999
5906026,115,53.889,-137.834,0.0020713075064122,0.0029108286059151,-0.0008395210995029
5906036,216,-31.864,49.03800000000001,0.0018329181475564,0.0005630344191255,0.0012698837284309
5906304,127,-33.862,-166.957,0.0013267858885228,0.0004934965788076,0.0008332893097152001
5906304,135,-35.38,-168.318,0.0006490017403848,0.0006291826333229,1.981910706189995e-05
5906304,141,-32.012,-171.844,0.0017613118980079,0.0005184853216633,0.0012428265763446
5906305,127,-30.61,-80.36900000000003,0.0025014204438775,0.0003918597358278,0.0021095607080497004
5906305,140,-30.584,-80.233,0.0028896103613078,0.0011310760940735,0.0017585342672343
5906305,149,-29.464,-80.41199999999998,0.0009322174591943,0.0011420729958141,-0.00020985553661980003
5906305,151,-29.336,-80.23500000000001,0.0027817788068205,0.0010456177794064,0.0017361610274141
5906305,155,-29.293,-80.11200000000002,0.0027886962052434,0.0009734315487245,0.0018152646565189
5906305,159,-29.255,-79.798,0.0027990920934826,0.0004757650895044,0.0023233270039782
5906306,135,-37.299,-87.344,0.0016768896020948,0.000645488112544,0.0010314014895508
5906307,152,-38.241,-152.47,0.000802855414804,0.0006576989544555,0.0001451564603485
5906339,140,13.572,-56.519000000000005,0.0029687394853681,0.0006175920910512,0.0023511473943169
5906488,93,-36.158,-45.71199999999999,0.0013840823667123,0.001392195893762,-8.11352704970002e-06
5906488,95,-38.235,-47.22300000000001,0.0019514496671035,0.0011521750129759,0.0007992746541276
5906510,102,27.064,133.50599999999997,0.000932234339416,0.0010848574650784,-0.00015262312566240014
5906513,74,27.262,137.07799999999997,0.0039431783370673,0.0004883975489065,0.0034547807881608
5906537,51,-11.507,58.285,0.0012796324444934,0.0004287481618424,0.0008508842826509999
5906537,59,-11.239,58.45600000000002,0.0025543614756315,0.0005166644696146,0.0020376970060169003
5906537,66,-11.664,58.97300000000001,0.0024822049308568,0.0006854129993977,0.0017967919314591002
5906537,69,-11.529,58.476,0.001125814160332,0.0007084762522329,0.0004173379080991
5906537,71,-11.282,58.38900000000001,0.0012216933537274,0.0004811880547398,0.0007405052989876001
5906537,72,-11.033,58.22300000000001,0.0025962754152715,0.0004145801455403,0.0021816952697312
5906537,73,-10.992,58.143,0.000655165000353,0.0004406045385015,0.00021456046185150006
5906537,74,-10.944,57.90699999999998,0.0014200517907738,0.0004098172648809,0.0010102345258929
5906537,85,-10.465,57.53800000000001,0.0038672084920108,0.0003880554189284,0.0034791530730824
5906537,87,-11.111,58.037000000000006,0.0001706198090687,0.0004806680760035,-0.0003100482669348
5906537,88,-11.852,58.087999999999994,0.0010164065752178,0.0004993078764528,0.0005170986987649999
5906537,89,-11.49,58.514999999999986,0.0012952691176906,0.0007300558305966,0.000565213287094
5906538,53,-25.889,52.47200000000001,0.0002812306047417,0.0007011104219903,-0.0004198798172486
5906538,56,-24.827,52.405,0.000884763430804,0.0006272900112283,0.00025747341957569995
5906538,58,-25.116,51.857,0.001392837264575,0.0006803302676416,0.0007125069969334
5906538,59,-25.286,51.351,7.011437992332503e-05,0.0005881975521333,-0.0005180831722099749
5906538,60,-25.441,50.99799999999999,0.0010005941148847,0.0005995496952285,0.0004010444196561999
5906538,61,-25.805,50.803,0.0007460163906216,0.0006304276951899,0.00011558869543169998
5906538,73,-27.128,50.34700000000001,0.0014101669657975,0.001257075734126,0.00015309123167149986
5906538,74,-27.676,49.57900000000001,0.0009546597721055,0.0005988150369375,0.00035584473516800006
5906538,75,-28.319,49.46600000000001,0.0015239953063428,0.0007883610087446,0.0007356342975982001
5906538,76,-28.672,49.75399999999999,0.0024368532467633,0.0008235821927276,0.0016132710540356998
5906538,78,-28.519,50.75399999999999,0.0011744569055736,0.0010995293268933,7.492757868029988e-05
5906538,80,-28.303,50.85300000000001,0.001602625590749,0.000788996325961,0.000813629264788
5906538,81,-28.154,50.869,0.0010302017908543,0.0008659618712651,0.00016423991958919987
5906539,53,-7.814,76.41500000000002,0.0014088329626247,0.0006816928895811,0.0007271400730436001
5906539,73,-10.65,77.81200000000001,0.0019472129642963,0.0005906737836388,0.0013565391806575
5906539,79,-11.367,75.707,0.0009031636291183,0.0005531189963221,0.00035004463279619997
5906539,84,-12.881,75.53399999999999,0.0010913506848737,0.0006546660248811,0.00043668465999259986
5906539,87,-13.575,75.07499999999999,0.0005447771982289,0.0005731255514547,-2.8348353225800043e-05
5906540,59,-12.626,46.554,0.0007336151320487,0.0005799399417204,0.00015367519032829992
5906540,60,-11.906,46.781000000000006,0.00344048300758,0.000665852780609,0.002774630226971
5906540,61,-11.729,46.62700000000001,0.0004430299741216,0.0005592095743243,-0.00011617960020269999
5906540,64,-12.011,47.66899999999998,0.0005384742398746,0.0005730717287709,-3.45974888963e-05
5906540,65,-12.929,47.56100000000001,3.778178097491036e-06,0.0005850716455218,-0.000581293467424309
5906540,66,-13.354,47.52000000000001,0.0006037824205122,0.0005221185662473,8.166385426489997e-05
5906540,67,-13.201,47.623999999999995,2.5869719593174523e-06,0.0005315289793846,-0.0005289420074252825
5906540,68,-13.363,47.506,0.0008168736821971,0.0005289882925959,0.00028788538960120003
5906540,70,-13.207,47.638000000000005,0.0021872436627745,0.0004867876317196,0.0017004560310549
5906540,72,-12.793,47.39699999999999,3.360119990247767e-06,0.0005374923154401,-0.0005341321954498523
5906540,74,-12.823,47.364000000000004,0.0011762933572754,0.0004382076537391,0.0007380857035362999
5906540,76,-13.005,47.238,0.0015035935211926,0.0005098921634877,0.0009937013577049
5906540,83,-12.888,47.033000000000015,0.0003825429594144,0.0006335218204185,-0.0002509788610041
5906540,86,-13.436,47.345,0.0010041501373052,0.000903499739555,0.00010065039775020005
5906540,87,-13.636,47.209,0.0005338354967534,0.0007619055492493,-0.00022807005249590002
5906540,88,-13.524,47.30799999999999,0.0003266742278356,0.0007352432779346,-0.00040856905009900005
5906540,89,-13.75,47.28800000000001,0.0026690533850342,0.0007398221835804,0.0019292312014538
5906540,90,-13.834,47.21600000000001,0.0005322091164998,0.0006834500430462,-0.0001512409265464
5906540,91,-13.608,47.41,0.001000328338705,0.0008198176510632,0.0001805106876418
5906541,51,-38.646,-53.766999999999996,0.0018827231833711,0.0006089597591198,0.0012737634242513001
5906541,69,-38.954,-40.40199999999999,0.0028058676980435,0.0010738756197194,0.0017319920783240997
5906563,70,18.954,-125.731,0.0009929115185514,0.000545800566518,0.00044711095203339994
5906563,75,18.805,-125.654,0.0021433793008327,0.0004807220830116,0.0016626572178210998
5906563,77,19.021,-125.698,0.0028394623659551,0.0004444995817417,0.0023949627842134
5906563,79,19.03,-125.706,0.0014275186695158,0.0004460843823229,0.0009814342871929
5906564,58,8.485,-162.727,0.0013536680489778,0.0006077976625723,0.0007458703864055001
5906564,65,7.913,-163.59,0.0014436446363106,0.0007857382297515,0.0006579064065591
5906564,66,8.144,-163.62,0.0007198734674602,0.0005605411133728,0.0001593323540874
5906564,78,10.458,-161.849,0.0015170994447544,0.0004726915988915,0.0010444078458629
5906564,81,10.906,-159.85,0.0015618893085047,0.0005005594187726,0.0010613298897321
5906564,82,10.896,-159.225,0.0007416731677949,0.0005468758560406,0.00019479731175430003
5906564,83,10.688,-158.651,0.0019683591090142,0.0005393499353279,0.0014290091736863
5906564,84,10.52,-158.851,0.0012667027767747,0.0005215606846225,0.0007451420921522001
5906564,85,10.346,-159.569,0.0010174392955377,0.0005787286014916,0.0004387106940460999
5906564,86,10.155,-160.504,0.0006404594168998,0.0010722766358715,-0.00043181721897170007
5906564,88,10.151,-162.442,0.0006347577436827,0.0005908932847281,4.386445895459992e-05
5906566,77,-25.924,-158.566,0.0035809359978884,0.0003450749500188,0.0032358610478696
5906566,81,-25.603,-159.43,0.0012587046949192,0.0003264027279025,0.0009323019670167
5906566,85,-26.367,-160.712,0.001114755636081,0.0003467364974009,0.0007680191386801
6990590,2,22.076,-117.647,0.000594898534473,0.0004083288173812,0.00018656971709179998
6990590,3,22.064,-117.515,7.301961886696517e-05,0.0003877085982821,-0.0003146889794151348
6990671,4,-15.386,-13.745999999999981,0.0018249440472573,0.0004883249445507,0.0013366191027066
6990671,5,-15.777,-13.76600000000002,0.0008015804341994,0.0004665023783066,0.00033507805589280004
6990687,1,30.159,-71.452,0.0009676610352471,0.0005352457907671,0.00043241524448000006
6990687,2,30.215,-71.67899999999997,0.0021827537566423,0.0010656570860495,0.0011170966705928
6990687,3,30.165,-72.18599999999998,0.001745056011714,0.0009052685927599,0.0008397874189541001
6990687,5,30.162,-73.02999999999997,0.0014875645283609,0.0009716683028576,0.0005158962255033
6990687,7,30.328,-73.87599999999998,0.0006655752076767,0.0008327788091264,-0.00016720360144970004
7901095,24,-0.475,142.7,0.0012854466913267,0.0005400701193138,0.0007453765720129001
7901095,35,0.102,147.074,0.0016930447891354,0.0005132418688541,0.0011798029202813
7901095,39,1.469,148.747,0.0005108494660817,0.0004137848154641,9.70646506176e-05
7901095,54,0.436,146.01800000000003,0.0011798775522038,0.0006437224219553,0.0005361551302485
7901097,39,8.466,174.098,0.000379260018235,0.0003783122908013,9.477274337000305e-07
7901097,49,7.229,170.56100000000004,0.0009567584493197,0.0004432798887137,0.0005134785606059999
7901097,52,7.441,169.512,0.0013871615519747,0.0006242113886401,0.0007629501633346
7901097,54,8.179,168.752,0.0009173849248327,0.0005126679316163,0.0004047169932164
7901098,20,8.111,-169.667,0.003815502859652,0.0005682208575308,0.0032472820021211997
7901098,25,7.479,-174.085,0.0025367033667862,0.0005519004771485,0.0019848028896377
7901098,30,7.728,-175.266,0.0030304978135973,0.0006681825228345,0.0023623152907628
7901098,34,7.148,-174.136,0.0012885371688753,0.0005026713867361,0.0007858657821392
7901098,35,6.911,-173.199,0.0007834899588488,0.0004565933389433,0.0003268966199055
7901098,37,7.452,-171.889,0.0011714627034962,0.0004229468080059,0.0007485158954902999
7901098,38,7.052,-170.971,0.0021576762665063,0.0004110055742785,0.0017466706922278
7901098,39,6.626,-170.044,0.004701420199126,0.0004373858100734,0.0042640343890526
7901098,40,7.044,-169.523,0.0013893693685531,0.000394200120354,0.0009951692481991001
7901098,45,7.707,-167.486,0.000612266594544,0.0006494468737704,-3.718027922640008e-05
7901098,48,7.86,-168.532,0.0019492397550493,0.000878539305025,0.0010707004500243
7901098,49,7.871,-168.91,0.0005089163896627,0.0008304605338101,-0.00032154414414739996
7901098,50,7.751,-169.545,0.0009023488964885,0.000711856468115,0.0001904924283735001
7901098,51,7.655,-170.205,0.0018012993969023,0.0008705774865423,0.00093072191036
7901098,52,7.64,-170.684,0.0014497480588033,0.0007579481073965,0.0006917999514067999
7901103,25,-49.784,-47.95600000000002,0.0021702270023524,0.0020193475453803,0.00015087945697209995
7901103,26,-50.276,-47.22500000000002,0.0061176600866019,0.0022764963408311,0.0038411637457707996
7901107,21,-41.871,129.45299999999997,0.0015102978795766,0.0008862291191083,0.0006240687604683
7901109,2,10.126,-89.85300000000001,0.0010697189718484,0.0009925685784158,7.715039343260009e-05
7902101,14,2.682,-93.235,0.0029491428285837,0.0010389311937615,0.0019102116348222
7902101,20,2.892,-94.48399999999998,0.0007377892616204,0.0006271712870026,0.00011061797461780001
7902101,25,2.441,-93.62,0.0014071424957364,0.0008821535933141,0.0005249889024223
7902101,26,2.727,-93.961,0.0041379663161933,0.0007929209969006,0.0033450453192926995
7902102,14,-1.181,-94.978,0.0045399675145745,0.0031114818993955,0.001428485615179
7902102,22,-0.801,-95.176,0.0023606279864907,0.0026991670796026,-0.0003385390931118998
7902102,23,-1.39,-94.41199999999998,3.910752639058046e-05,0.002148844456921,-0.0021097369305304197
7902102,24,-1.456,-93.98000000000002,0.0035723221953958,0.0016141935096432,0.0019581286857526
7902102,25,-1.963,-93.49400000000004,0.0021387811284512,0.0011558167170733,0.0009829644113778999
7902104,20,11.97,-106.077,0.0014619234716519,0.0009152039613885,0.0005467195102634
7902104,21,11.817,-106.022,0.0014126145979389,0.0009806525195017,0.0004319620784372
7902104,22,11.52,-106.082,0.0010108158458024,0.0010629404957095,-5.212464990709989e-05
7902104,23,11.573,-106.15,0.0010626128641888,0.0006014955579303,0.00046111730625850004
7902104,24,11.65,-106.149,0.0008127932087518,0.0006276665565868,0.00018512665216500004
7902104,26,11.167,-105.802,0.0009953489061444,0.0005199389221767,0.00047540998396770006
7902111,1,40.058,-139.965,0.0040706205181777,0.0005250024260021,0.0035456180921756
7902111,2,40.064,-139.954,0.0040706205181777,0.0004532993286071,0.0036173211895706
7902111,20,40.289,-140.301,0.0033106422051787,0.0003149839661394,0.0029956582390393
7902111,21,40.382,-140.267,0.0010594534687697,0.0003915857523679,0.0006678677164018
7902111,28,40.553,-139.448,2.214508533477783,0.0005087523216692,2.213999781156114
7902112,10,40.505,-149.605,0.00090071168961,0.0012768106923128,-0.00037609900270279997
7902112,18,40.636,-149.236,0.0010044737718999,0.0004467023342537,0.0005577714376462
7902136,1,4.005,-139.453,0.0010599449742585,0.0006734839019676,0.0003864610722909
7902136,7,3.947,-136.715,0.0001546925341244,0.0008249993552453,-0.0006703068211209
7902136,8,3.748,-136.272,0.0025515961460769,0.0008630794667017,0.0016885166793752
7902136,9,3.925,-135.766,0.0016551369335502,0.0007271320791915,0.0009280048543587001
7902136,10,4.085,-135.307,0.0059368163347244,0.0008993238443508,0.0050374924903736
7902136,13,3.838,-134.27,0.0015202042413875,0.0008600106230005,0.0006601936183870001
7902226,3,27.225,-46.02199999999999,0.0022663658019155,0.0003838538735484,0.0018825119283671
7902226,4,27.479,-46.221000000000004,0.0009499754523858,0.0004763879211774,0.0004735875312084
7902226,5,27.563,-46.293000000000006,0.0005783374072052,0.0004009868716821,0.00017735053552309993
7902226,8,26.949,-46.99400000000003,0.0034410271327942,0.025739760894794,-0.0222987337619998
