cruise,filename,profile,lat,lon,time,solar_angle,pace_ids,closest_id,closest_file,closest_dist_km,closest_time,BING_Bnw,BING_Bnw_std,BING_Bnw_lsig,BING_Bnw_hsig,BING_beta,BING_aph,argo_bbp700
4903570,4903570QC.nc,21,32.941,-65.21499999999997,2024-07-11 01:41:59.999997440+00:00,-22.45899326492676,PACE_OCI_L2_AOP_PACE_OCI.20240711T170428.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI_L2_AOP_PACE_OCI.20240711T170428.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI.20240711T170428.L2.OC_AOP.V3_1.nc,0.3437372952745736,2024-07-11 17:06:58+00:00,0.0020726635120809,0.0010564766125753,5.97985927015543e-05,6.858585402369499e-05,0.0523911342024803,0.0061513506807386,0.0004909999999999999
4903570,4903570QC.nc,24,33.239,-65.64100000000002,2024-08-10 02:15:00+00:00,-31.898254918074265,PACE_OCI_L2_AOP_PACE_OCI.20240810T162025.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI_L2_AOP_PACE_OCI.20240810T162025.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI.20240810T162025.L2.OC_AOP.V3_1.nc,2.388796371619004,2024-08-10 16:22:54.500000+00:00,2.0274741473258476e-05,0.0001045365061145,1.7647436834522523e-05,5.7234035921283066e-05,0.9944943189620972,0.0009646075777709,0.000495
4903570,4903570QC.nc,25,33.268,-67.80099999999999,2024-08-30 02:53:00.000005120+00:00,-41.77610013588576,PACE_OCI_L2_AOP_PACE_OCI.20240829T172510.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI_L2_AOP_PACE_OCI.20240829T172510.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI.20240829T172510.L2.OC_AOP.V3_1.nc,0.4561851158695185,2024-08-29 17:27:40+00:00,0.0010896164458245,0.0001326440105913,6.24986132606864e-05,6.422516889870167e-05,1.2589032649993896,0.0038958131335675,0.0005135000000000001
4903570,4903570QC.nc,30,32.016,-66.32100000000003,2024-10-19 03:08:00.000001536+00:00,-63.8137290453763,PACE_OCI_L2_AOP_PACE_OCI.20241019T171401.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI_L2_AOP_PACE_OCI.20241019T171401.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI.20241019T171401.L2.OC_AOP.V3_1.nc,21.249919806894127,2024-10-19 17:16:30.500000+00:00,0.0031086602248251,0.000588332186453,8.795387111604214e-05,8.616945706307888e-05,0.0849924683570861,0.0090301940217614,0.000453
4903570,4903570QC.nc,32,31.471,-67.03699999999998,2024-11-08 04:33:59.999995904+00:00,-74.3994284896623,PACE_OCI_L2_AOP_PACE_OCI.20241108T170955.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI_L2_AOP_PACE_OCI.20241108T170955.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI.20241108T170955.L2.OC_AOP.V3_1.nc,0.4410320834225734,2024-11-08 17:12:24.500000+00:00,0.0014088662574067,0.000514765153639,6.750400643795729e-05,6.733671762049198e-05,0.1026407778263092,0.0040334919467568,0.00043
4903570,4903570QC.nc,43,31.633,-68.70999999999998,2025-02-26 20:59:00.000003584+00:00,17.97355646279179,PACE_OCI_L2_AOP_PACE_OCI.20250227T172628.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI_L2_AOP_PACE_OCI.20250227T172628.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI.20250227T172628.L2.OC_AOP.V3_1.nc,2.97394191075415,2025-02-27 17:28:57.500000+00:00,0.0011456067441031,0.0005495379446074,0.0001173249911516,0.0001099213259294,0.1307579427957534,0.0185862686485052,0.000617
4903570,4903570QC.nc,44,32.005,-68.32600000000002,2025-03-08 21:47:00.000003072+00:00,9.634837089167164,PACE_OCI_L2_AOP_PACE_OCI.20250308T175106.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI_L2_AOP_PACE_OCI.20250308T175106.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI.20250308T175106.L2.OC_AOP.V3_1.nc,60.17406803330498,2025-03-08 17:53:36+00:00,0.0009408874902874,0.0002324736560694,0.0001215773518197,0.0001359485322609,0.45880988240242,0.0113398525863885,0.0006855
4903570,4903570QC.nc,45,32.175,-67.719,2025-03-19 01:46:00.000003072+00:00,-38.47998984202022,PACE_OCI_L2_AOP_PACE_OCI.20250319T174816.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI_L2_AOP_PACE_OCI.20250319T174816.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI.20250319T174816.L2.OC_AOP.V3_1.nc,23.54342146845822,2025-03-19 17:50:45.500000+00:00,0.0010962770320475,0.000486508681206,0.0001088008284568,0.0001117436913773,0.3093529939651489,0.0083764074370265,0.000745
4903570,4903570QC.nc,48,32.145,-66.54599999999999,2025-04-18 06:10:00.000004608+00:00,-40.20499049372508,PACE_OCI_L2_AOP_PACE_OCI.20250418T172400.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI_L2_AOP_PACE_OCI.20250418T172400.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI.20250418T172400.L2.OC_AOP.V3_1.nc,2.4024745767626583,2025-04-18 17:26:29.500000+00:00,0.0026216376572847,0.0006721340469084,8.391332812607288e-05,7.989280857145786e-05,0.1374712139368057,0.0069651855155825,0.00065
4903570,4903570QC.nc,49,32.286,-66.75299999999999,2025-04-28 08:37:00.000001536+00:00,-13.797032835248237,PACE_OCI_L2_AOP_PACE_OCI.20250427T174713.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI_L2_AOP_PACE_OCI.20250427T174713.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI.20250427T174713.L2.OC_AOP.V3_1.nc,1.7492180441561604,2025-04-27 17:49:42.500000+00:00,0.0018591453554108,0.0002910354814957,0.0001002723583951,9.472377132624388e-05,0.2182693183422088,0.0053878650069236,0.00066
4903571,4903571QC.nc,5,19.99,-22.78800000000001,2024-04-30 00:06:59.999994880+00:00,-49.82510644930292,PACE_OCI_L2_AOP_PACE_OCI.20240429T140459.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI_L2_AOP_PACE_OCI.20240429T140459.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI.20240429T140459.L2.OC_AOP.V3_1.nc,0.657059130045888,2024-04-29 14:07:28.500000+00:00,0.0034708743914961,0.0007770076626911,0.0002034129574894,0.0001923760864883,0.1134426742792129,0.0218864530324935,0.000986
4903571,4903571QC.nc,14,19.998,-23.13299999999998,2024-08-07 20:09:00.000001536+00:00,-1.5021642598154972,PACE_OCI_L2_AOP_PACE_OCI.20240807T143649.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI_L2_AOP_PACE_OCI.20240807T143649.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI.20240807T143649.L2.OC_AOP.V3_1.nc,339.88146768525314,2024-08-07 14:39:18.500000+00:00,0.001871166168712,0.0002065019216388,0.0001568598672747,0.0001904022647067,0.1622689664363861,0.0199438277631998,0.001188
4903571,4903571QC.nc,17,20.153,-23.944000000000017,2024-09-06 19:12:00.000004096+00:00,7.297730466600045,PACE_OCI_L2_AOP_PACE_OCI.20240907T142317.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI_L2_AOP_PACE_OCI.20240907T142317.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI.20240907T142317.L2.OC_AOP.V3_1.nc,0.4940112645476989,2024-09-07 14:25:46.500000+00:00,0.0019025098299607,0.000384900427889,7.609045132994652e-05,7.059762720018625e-05,0.3389953076839447,0.006867793854326,0.000818
4903571,4903571QC.nc,23,20.972,-26.687999999999988,2024-11-05 19:05:59.999995392+00:00,0.3006436689816497,PACE_OCI_L2_AOP_PACE_OCI.20241105T134350.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI_L2_AOP_PACE_OCI.20241105T134350.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI.20241105T134350.L2.OC_AOP.V3_1.nc,4.938552455593379,2024-11-05 13:46:20+00:00,0.0004068562993779,0.0004193492350168,6.87862338963896e-05,7.563453982584178e-05,0.5697529315948486,0.0116282328963279,0.000708
4903571,4903571QC.nc,28,22.27,-28.32299999999998,2024-12-26 06:05:00.000002048+00:00,-32.61243302084827,PACE_OCI_L2_AOP_PACE_OCI.20241225T143554.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI_L2_AOP_PACE_OCI.20241225T143554.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI.20241225T143554.L2.OC_AOP.V3_1.nc,0.3925908064217387,2024-12-25 14:38:23.500000+00:00,0.0015306553104892,0.001408897456713,6.22086226940155e-05,6.0768332332372665e-05,0.2281865775585174,0.0060931253246963,0.0005935000000000001
4903571,4903571QC.nc,32,20.632,-28.754999999999995,2025-02-14 13:40:00.000004608+00:00,55.80845041527984,PACE_OCI_L2_AOP_PACE_OCI.20250213T140342.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI_L2_AOP_PACE_OCI.20250213T140342.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI.20250213T140342.L2.OC_AOP.V3_1.nc,1.2808799534708315,2025-02-13 14:06:11.500000+00:00,0.0025838920846581,0.0009911104571074,7.519125938415527e-05,7.466599345207214e-05,0.0535438731312751,0.0169522110372781,0.0009905
4903587,4903587_HRQC.nc,99,32.848,-155.995,2024-10-14 19:52:00.000001536+00:00,37.21205162068005,PACE_OCI_L2_AOP_PACE_OCI.20241013T233344.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI_L2_AOP_PACE_OCI.20241013T233344.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI.20241013T233344.L2.OC_AOP.V3_1.nc,19.145385408167183,2024-10-13 23:36:13.500000+00:00,0.0040927636437118,0.001441529369913,0.0001192409545183,0.0001184153370559,0.0669509917497634,0.0125725092366337,0.000601
4903747,4903747_HRQC.nc,31,-26.227,108.806,2024-06-12 14:15:59.999996416+00:00,-56.19908494543056,PACE_OCI_L2_AOP_PACE_OCI.20240613T053307.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI_L2_AOP_PACE_OCI.20240613T053307.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI.20240613T053307.L2.OC_AOP.V3_1.nc,0.9577103724989822,2024-06-13 05:35:37+00:00,0.0015945158665999,0.0001862078497651,5.3302966989576817e-05,5.2649760618805885e-05,0.0689082443714141,0.0073043433949351,0.0005915
4903830,4903830QC.nc,5,26.97,-35.94,2025-03-02 16:55:00.000001024+00:00,42.21517449969698,PACE_OCI_L2_AOP_PACE_OCI.20250302T155622.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI_L2_AOP_PACE_OCI.20250302T155622.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI.20250302T155622.L2.OC_AOP.V3_1.nc,28.899005561724888,2025-03-02 15:58:51.500000+00:00,0.004203328397125,0.0004839903267566,0.000138955656439,0.0001380378380417,0.0743331909179687,0.0149527806788682,0.000613
4903831,4903831QC.nc,0,-19.997,7.969,2025-03-29 04:10:00.000001024+00:00,-20.63539991286925,PACE_OCI_L2_AOP_PACE_OCI.20250329T115924.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI_L2_AOP_PACE_OCI.20250329T115924.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI.20250329T115924.L2.OC_AOP.V3_1.nc,1.284133414184614,2025-03-29 12:01:54+00:00,0.0018565852660685,0.000235517611145,9.615987073630096e-05,9.207031689584257e-05,0.4297273159027099,0.0090236524119973,0.0010335
4903831,4903831QC.nc,1,-19.892,8.197,2025-04-08 04:26:00.000004096+00:00,-17.24771834291819,PACE_OCI_L2_AOP_PACE_OCI.20250408T125830.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI_L2_AOP_PACE_OCI.20250408T125830.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI.20250408T125830.L2.OC_AOP.V3_1.nc,0.6378444958422389,2025-04-08 13:01:00+00:00,0.0009636395261622,0.00017956411466,6.291299359872937e-05,6.053579272702336e-05,1.789575457572937,0.0010694952215999,0.0008294999999999999
4903831,4903831QC.nc,4,-19.141,9.376,2025-05-08 05:49:59.999995392+00:00,1.7569918530386477,PACE_OCI_L2_AOP_PACE_OCI.20250507T120155.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI_L2_AOP_PACE_OCI.20250507T120155.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI.20250507T120155.L2.OC_AOP.V3_1.nc,0.5795229874079807,2025-05-07 12:04:24.500000+00:00,0.0020222119055688,0.0002461051917634,7.681536953896284e-05,7.637660019099712e-05,1.1658987998962402,0.0056413779966533,0.001178
4903831,4903831QC.nc,5,-18.808,9.119,2025-05-18 06:31:00+00:00,9.52550113095712,PACE_OCI_L2_AOP_PACE_OCI.20250518T115155.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI_L2_AOP_PACE_OCI.20250518T115155.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI.20250518T115155.L2.OC_AOP.V3_1.nc,20.740195399451576,2025-05-18 11:54:24.500000+00:00,0.0034787126351147,0.0011228721123188,0.0001849823165684,0.0002166472841054,0.3007133305072784,0.0200041532516479,0.0012255
4903831,4903831QC.nc,6,-18.579,8.894,2025-05-28 08:17:00.000003072+00:00,29.61562858312004,"PACE_OCI_L2_AOP_PACE_OCI.20250527T121442.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI_L2_AOP_PACE_OCI.20250528T125000.L2.OC_AOP.V3_1.nc_3.1",PACE_OCI_L2_AOP_PACE_OCI.20250527T121442.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI.20250527T121442.L2.OC_AOP.V3_1.nc,0.4801808503260054,2025-05-27 12:17:11.500000+00:00,0.0034112997818738,0.0004152581386733,0.0002369303256273,0.0003868613857775,0.7516978979110718,0.0227185115218162,0.002155
4903831,4903831QC.nc,7,-18.416,8.694,2025-06-07 08:53:00.000005120+00:00,34.70462824048387,PACE_OCI_L2_AOP_PACE_OCI.20250607T120926.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI_L2_AOP_PACE_OCI.20250607T120926.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI.20250607T120926.L2.OC_AOP.V3_1.nc,5.118113986948384,2025-06-07 12:11:55.500000+00:00,0.0067192502319812,0.001386375282891,0.0001173163764178,0.0001180875115096,0.0184203833341598,0.033450648188591,0.001629
4903868,4903868QC.nc,2,-34.602,-46.40699999999998,2025-05-05 15:42:59.999996928+00:00,38.05653892526946,"PACE_OCI_L2_AOP_PACE_OCI.20250504T164426.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI_L2_AOP_PACE_OCI.20250505T154122.L2.OC_AOP.V3_1.nc_3.1",PACE_OCI_L2_AOP_PACE_OCI.20250504T164426.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI.20250504T164426.L2.OC_AOP.V3_1.nc,0.49229710524492,2025-05-04 16:46:55.500000+00:00,0.0008640396990813,0.0002005379355978,6.147910607978702e-05,5.97432954236865e-05,1.563308596611023,6.674577889498323e-05,0.0005885
4903868,4903868QC.nc,5,-34.883,-48.21699999999999,2025-06-04 21:19:59.999998976+00:00,-14.360950892553593,PACE_OCI_L2_AOP_PACE_OCI.20250605T172717.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI_L2_AOP_PACE_OCI.20250605T172717.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI.20250605T172717.L2.OC_AOP.V3_1.nc,18.886192984475457,2025-06-05 17:29:46.500000+00:00,0.0011109203333035,0.0005125710158608,0.0001745359622873,0.0001835980219766,0.7376110553741455,0.0104494001716375,0.000858
5906026,5906026QC.nc,115,53.889,-137.834,2024-08-02 03:24:00.000004608+00:00,13.315704525275926,PACE_OCI_L2_AOP_PACE_OCI.20240802T200036.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI_L2_AOP_PACE_OCI.20240802T200036.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI.20240802T200036.L2.OC_AOP.V3_1.nc,1.3253890185417128,2024-08-02 20:03:05.500000+00:00,0.0031803490128368,0.0003548042441252,0.0002724907826632,0.0002950900234282,1.6422793865203855,0.0040726792067289,0.0028964999999999998
5906036,5906036QC.nc,198,-31.222,48.506,2024-08-12 23:53:00.000005120+00:00,-45.24661714916524,PACE_OCI_L2_AOP_PACE_OCI.20240813T093723.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI_L2_AOP_PACE_OCI.20240813T093723.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI.20240813T093723.L2.OC_AOP.V3_1.nc,0.5032097951643278,2024-08-13 09:39:52.500000+00:00,0.0009611336863599,0.0001745065819704,8.086720481514931e-05,8.933659410104156e-05,0.6981062889099121,0.0034010021481662,0.000778
5906036,5906036QC.nc,216,-31.864,49.038,2025-02-03 06:39:59.999997952+00:00,55.2393886444605,PACE_OCI_L2_AOP_PACE_OCI.20250202T104153.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI_L2_AOP_PACE_OCI.20250202T104153.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI.20250202T104153.L2.OC_AOP.V3_1.nc,5.932480036249364,2025-02-02 10:44:23+00:00,0.0021162454504519,0.0004302641609683,0.0001185829751193,0.000112029723823,0.6486207246780396,0.0091199940070509,0.0005275
5906036,5906036QC.nc,226,-30.532,44.891,2025-05-11 00:56:59.999997440+00:00,-34.42381558794816,"PACE_OCI_L2_AOP_PACE_OCI.20250510T102606.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI_L2_AOP_PACE_OCI.20250511T092302.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI_L2_AOP_PACE_OCI.20250511T110124.L2.OC_AOP.V3_1.nc_3.1",PACE_OCI_L2_AOP_PACE_OCI.20250510T102606.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI.20250510T102606.L2.OC_AOP.V3_1.nc,0.1683606375265482,2025-05-10 10:28:35.500000+00:00,0.0013107419945299,0.0002516878012102,7.008831016719341e-05,6.784021388739347e-05,0.4981308579444885,0.0058673876337707,0.00056
5906036,5906036QC.nc,227,-30.539,44.41,2025-05-20 17:17:59.999999488+00:00,-39.51126874811856,PACE_OCI_L2_AOP_PACE_OCI.20250521T102112.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI_L2_AOP_PACE_OCI.20250521T102112.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI.20250521T102112.L2.OC_AOP.V3_1.nc,141.7100230994578,2025-05-21 10:23:41.500000+00:00,0.0001945804542629,0.0004200664116069,0.0001292582892347,0.0001302081072935,0.8850684762001038,0.0073536508716642,0.0005115
5906304,5906304QC.nc,127,-33.862,-166.957,2024-07-23 07:10:59.999997440+00:00,-34.790965518959105,PACE_OCI_L2_AOP_PACE_OCI.20240723T234449.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI_L2_AOP_PACE_OCI.20240723T234449.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI.20240723T234449.L2.OC_AOP.V3_1.nc,4.289227744070278,2024-07-23 23:47:18.500000+00:00,0.0014931665500625,0.000557008315809,0.000113233574666,0.0001121526584029,0.1639248430728912,0.0130301583558321,0.0005055
5906304,5906304QC.nc,135,-35.38,-168.318,2024-10-31 05:31:00.000003072+00:00,1.7656007389608748,PACE_OCI_L2_AOP_PACE_OCI.20241101T012207.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI_L2_AOP_PACE_OCI.20241101T012207.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI.20241101T012207.L2.OC_AOP.V3_1.nc,10.915985930668825,2024-11-01 01:24:36.500000+00:00,0.0005112832295708,0.0004266301402822,9.21518076211214e-05,9.957799920812248e-05,1.2144956588745115,0.0014497035881504,0.000611
5906304,5906304QC.nc,141,-32.012,-171.844,2025-02-08 06:45:59.999996416+00:00,-5.247118644398394,PACE_OCI_L2_AOP_PACE_OCI.20250209T013617.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI_L2_AOP_PACE_OCI.20250209T013617.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI.20250209T013617.L2.OC_AOP.V3_1.nc,17.10594858092645,2025-02-09 01:38:47+00:00,0.0022315462119877,0.0006057501304894,0.0001380988396704,0.0001378937158733,1.008880853652954,0.0056502921506762,0.000359
5906305,5906305QC.nc,127,-30.61,-80.36900000000003,2024-04-18 12:06:59.999994880+00:00,4.283849847960346,PACE_OCI_L2_AOP_PACE_OCI.20240417T181839.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI_L2_AOP_PACE_OCI.20240417T181839.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI.20240417T181839.L2.OC_AOP.V3_1.nc,23.23216509931406,2024-04-17 18:21:08.500000+00:00,0.0029809961561113,0.0011002566898241,7.077772170305252e-05,6.995885632932186e-05,0.0456706024706363,0.0110621843487024,0.000394
5906305,5906305QC.nc,140,-30.584,-80.233,2024-08-26 07:23:00.000005120+00:00,-55.40696330094352,PACE_OCI_L2_AOP_PACE_OCI.20240825T180901.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI_L2_AOP_PACE_OCI.20240825T180901.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI.20240825T180901.L2.OC_AOP.V3_1.nc,45.69161567907401,2024-08-25 18:11:30.500000+00:00,0.0035228822380304,0.0008434256887994,7.251999340951443e-05,7.293676026165485e-05,0.0326104834675788,0.0183681491762399,0.0006995
5906305,5906305QC.nc,149,-29.464,-80.41199999999998,2024-11-24 07:33:59.999995904+00:00,-28.822219955424107,PACE_OCI_L2_AOP_PACE_OCI.20241123T185500.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI_L2_AOP_PACE_OCI.20241123T185500.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI.20241123T185500.L2.OC_AOP.V3_1.nc,0.7979243599228398,2024-11-23 18:57:29.500000+00:00,0.0010310289217159,0.0001224377338076,4.544074181467295e-05,4.472106229513884e-05,1.711923122406006,0.0036937436088919,0.000707
5906305,5906305QC.nc,151,-29.336,-80.23500000000001,2024-12-14 07:02:59.999995904+00:00,-31.430635600585887,PACE_OCI_L2_AOP_PACE_OCI.20241214T174828.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI_L2_AOP_PACE_OCI.20241214T174828.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI.20241214T174828.L2.OC_AOP.V3_1.nc,67.8670318593776,2024-12-14 17:50:57.500000+00:00,0.0036414396017789,0.0007240807753987,8.180877193808556e-05,7.935590110719204e-05,0.051491655409336,0.0129431020468473,0.0008114999999999999
5906305,5906305QC.nc,155,-29.293,-80.11200000000002,2025-01-23 05:46:59.999996416+00:00,-41.19829215546868,PACE_OCI_L2_AOP_PACE_OCI.20250122T190501.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI_L2_AOP_PACE_OCI.20250122T190501.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI.20250122T190501.L2.OC_AOP.V3_1.nc,7.569272121501839,2025-01-22 19:07:30.500000+00:00,0.0029038302600383,0.0005194093682803,0.0001137836370617,0.0001181997358798,0.0461680330336093,0.0130447633564472,0.0007055
5906305,5906305QC.nc,159,-29.255,-79.798,2025-03-04 05:48:59.999998976+00:00,-54.14679239577674,PACE_OCI_L2_AOP_PACE_OCI.20250304T183045.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI_L2_AOP_PACE_OCI.20250304T183045.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI.20250304T183045.L2.OC_AOP.V3_1.nc,0.6592789799479066,2025-03-04 18:33:14.500000+00:00,0.00312489294447,0.0008165003964677,0.0001009164843708,9.510712698101996e-05,0.056011252105236,0.0125161567702889,0.000582
5906306,5906306QC.nc,135,-37.299,-87.344,2024-08-12 11:48:59.999998976+00:00,-9.902768386835977,PACE_OCI_L2_AOP_PACE_OCI.20240811T181815.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI_L2_AOP_PACE_OCI.20240811T181815.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI.20240811T181815.L2.OC_AOP.V3_1.nc,390.9427298306733,2024-08-11 18:20:44.500000+00:00,0.0022089085541665,0.00069108849857,0.0001043945085257,0.000102513236925,0.1925304234027862,0.0132693154737353,0.0006665
5906307,5906307QC.nc,152,-38.241,-152.47,2025-03-12 04:02:59.999995904+00:00,5.411385538320913,PACE_OCI_L2_AOP_PACE_OCI.20250312T231457.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI_L2_AOP_PACE_OCI.20250312T231457.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI.20250312T231457.L2.OC_AOP.V3_1.nc,0.6276601927812865,2025-03-12 23:17:27+00:00,0.0008686978835612,0.0001390001852996,5.325704114511609e-05,5.526060704141855e-05,1.2949810028076172,0.0038433496374636,0.0005380000000000001
5906308,5906308QC.nc,124,-36.818,-77.106,2024-04-23 08:39:00.000004608+00:00,-36.95234532697722,PACE_OCI_L2_AOP_PACE_OCI.20240423T183158.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI_L2_AOP_PACE_OCI.20240423T183158.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI.20240423T183158.L2.OC_AOP.V3_1.nc,0.5938387668698633,2024-04-23 18:34:28+00:00,0.0018323758849874,0.0006020767032168,0.000135172274895,0.0001390610123053,1.633971929550171,0.0058972486294806,0.001486
5906308,5906308QC.nc,132,-36.65,-75.80700000000002,2024-07-14 13:18:00.000002560+00:00,10.368571144142456,PACE_OCI_L2_AOP_PACE_OCI.20240713T175344.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI_L2_AOP_PACE_OCI.20240713T175344.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI.20240713T175344.L2.OC_AOP.V3_1.nc,65.29458120498313,2024-07-13 17:56:13.500000+00:00,0.005001631565392,0.0006069566006772,0.0001225532032549,0.0001211776398122,0.0342965945601463,0.0262178741395473,0.0012525000000000001
5906308,5906308QC.nc,135,-37.137,-76.96199999999999,2024-08-14 09:14:59.999996416+00:00,-31.776880851784927,PACE_OCI_L2_AOP_PACE_OCI.20240813T174853.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI_L2_AOP_PACE_OCI.20240813T174853.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI.20240813T174853.L2.OC_AOP.V3_1.nc,297.6230100707886,2024-08-13 17:51:22.500000+00:00,0.0087471799924969,0.0042871530167758,0.0002103131264448,0.0002162382006645,1.936821460723877,1.467213860451011e-05,0.0022435
5906308,5906308QC.nc,138,-37.406,-77.58100000000002,2024-09-14 03:25:00.000001024+00:00,-48.76482409752754,PACE_OCI_L2_AOP_PACE_OCI.20240913T173417.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI_L2_AOP_PACE_OCI.20240913T173417.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI.20240913T173417.L2.OC_AOP.V3_1.nc,2.567502201723991,2024-09-13 17:36:46.500000+00:00,0.0091495709493756,0.0013212980702519,0.0001596109941601,0.0001606820151209,0.1887731999158859,0.0276534054428339,0.002012
5906308,5906308QC.nc,140,-37.6,-77.81700000000001,2024-10-04 16:01:59.999999488+00:00,54.57886841259322,PACE_OCI_L2_AOP_PACE_OCI.20241003T173651.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI_L2_AOP_PACE_OCI.20241003T173651.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI.20241003T173651.L2.OC_AOP.V3_1.nc,281.60161052749874,2024-10-03 17:39:20.500000+00:00,0.0137502150610089,0.0016375083941966,0.000323980115354,0.0003243656828999,1.983224868774414,0.0306448638439178,0.0017925
