wmo,cycle,time,lat,lon,bbp700_surface_mean3,n_points_used
1902368,13,2024-06-28T23:35:56.256000,57.02298,-146.8164,0.001935348380357027,3
1902369,4,2024-05-09T17:51:16.416000,45.00438,-133.36348,0.000873863697052002,3
1902369,5,2024-05-09T21:58:17.472000,45.00592,-133.35674,0.000712680610983322,3
1902369,6,2024-05-10T08:55:57.216000,45.01983,-133.35607,0.0006829366514769694,3
1902369,7,2024-05-10T19:53:30.912000,45.02039,-133.35439,0.0007054455733547608,3
1902369,25,2024-07-23T15:11:37.248000,45.4643,-132.92191,0.0009015049630155166,3
1902369,27,2024-08-12T23:30:20.160000,45.26073,-132.71735,0.0014531132765114307,3
1902369,32,2024-10-02T17:13:49.152000,44.76719,-132.00509,0.0010083784388067822,3
1902369,33,2024-10-12T21:49:39.072000,44.73383,-131.98984,0.0008705289995608231,3
1902370,16,2024-08-01T16:25:22.002000128,4.93024,160.17283,,0
1902370,28,2024-10-02T21:01:31.002000128,5.53331,162.21414,,0
1902371,1,2024-05-11T02:32:20.256000,51.95482,-142.95775,0.0015128395752981305,3
1902371,2,2024-05-11T03:33:15.840000,51.95289,-142.96195,0.0014531465712934732,3
1902371,3,2024-05-11T04:34:15.744000,51.95262,-142.96806,0.0014350180669377248,3
1902371,4,2024-05-11T05:33:22.464000,51.95304,-142.97239,0.0014070487425973017,3
1902371,5,2024-05-11T06:31:52.032000,51.95601,-142.97537,0.0013509391186137993,3
1902371,6,2024-05-11T07:30:00,51.95942,-142.97472,0.0013896072826658685,3
1902371,7,2024-05-11T08:28:05.376000,51.96335,-142.97156,0.0013597856741398573,3
1902371,8,2024-05-11T12:16:32.736000,51.96245,-142.97331,0.001422171713784337,3
1902380,81,2024-03-27T17:15:42.002000128,16.9057,-45.4297,0.00042171375631975633,3
1902380,84,2024-04-26T16:22:47.002000128,18.1814,-44.605,0.00041739548517701525,3
