file,wavelength_nm,Rrs,aph,bb,bbnw,bbph,bbd
Hydrolight100.nc,490.0,0.004799699876457453,0.0024270000867545605,0.0020091000478714705,0.000618399993982166,0.00029394999728538096,0.00032449999707750976
Hydrolight100.nc,495.0,0.004282800015062094,0.0021899999119341373,0.0019432000117376447,0.0006108999950811267,0.0002922500134445727,0.00031857998692430556
Hydrolight100.nc,500.0,0.0037303001154214144,0.0019379999721422791,0.001880600000731647,0.0006034999969415367,0.0002907800080720335,0.0003127999952994287
Hydrolight100.nc,505.0,0.0030602000188082457,0.001693999976851046,0.0018211000133305788,0.000596500001847744,0.00028932999703101814,0.0003072099934797734
Hydrolight100.nc,510.0,0.002452499931678176,0.0014769999543204904,0.0017643000464886427,0.0005895000067539513,0.0002876899961847812,0.00030174999847076833
Hydrolight100.nc,515.0,0.002013599965721369,0.0013129999861121178,0.0017095999792218208,0.000582000007852912,0.00028561000362969935,0.00029644000460393727
Hydrolight100.nc,520.0,0.0019069999689236283,0.0011699999449774623,0.0016574000474065542,0.0005747000104747713,0.00028338999254629016,0.00029128999449312687
Hydrolight100.nc,525.0,0.0018254000460729003,0.001057000015862286,0.0016072000144049525,0.0005672000115737319,0.00028095999732613564,0.0002862499968614429
Hydrolight100.nc,530.0,0.001714700018055737,0.0009469999931752682,0.001559399999678135,0.000559960026293993,0.0002785800024867058,0.00028137999470345676
Hydrolight100.nc,535.0,0.0016086000250652432,0.0008549999911338091,0.0015134999994188547,0.0005526799941435456,0.0002760800125543028,0.00027660999330691993
Hydrolight100.nc,540.0,0.0014984000008553267,0.0007830000249668956,0.001469500013627112,0.0005454400088638067,0.0002734599984250963,0.00027198001043871045
Hydrolight100.nc,545.0,0.001359799993224442,0.0007120000082068145,0.0014274000423029065,0.000538359978236258,0.0002708999963942915,0.00026746001094579697
Hydrolight100.nc,550.0,0.0012035999679937959,0.0006580000044777989,0.001386999967508018,0.0005313300061970949,0.00026823001098819077,0.0002630499948281795
Hydrolight100.nc,555.0,0.0011132999788969755,0.0006060000159777701,0.0013482000213116407,0.0005243499763309956,0.00026562000857666135,0.0002587699855212122
Hydrolight100.nc,560.0,0.0010447000386193395,0.0005699999746866524,0.001310999970883131,0.0005174900288693607,0.0002628999936860055,0.000254570011748001
Hydrolight100.nc,565.0,0.0009815499652177095,0.0005389999714680016,0.0012752000475302339,0.0005106499884277582,0.0002601899905130267,0.0002504900039639324
Hydrolight100.nc,570.0,0.0008849099976941943,0.0005179999861866236,0.001240900019183755,0.0005039999959990382,0.0002574599930085242,0.00024650999694131315
Hydrolight100.nc,575.0,0.0007776999846100807,0.0005159999709576368,0.0012076999992132187,0.0004972100141458213,0.000254570011748001,0.00024264000239782035
Hydrolight100.nc,580.0,0.0006548099918290973,0.0005070000188425183,0.0011758999899029732,0.0004906399990431964,0.00025183000252582133,0.000238840002566576
Hydrolight100.nc,585.0,0.0005215100245550275,0.0005039999959990382,0.001145399990491569,0.00048426000284962356,0.000249080010689795,0.00023515000066254288
Hydrolight100.nc,590.0,0.00041475999751128256,0.0005070000188425183,0.0011158999986946583,0.000477830006275326,0.0002463099954184145,0.0002315299934707582
Hydrolight100.nc,595.0,0.0003272900066804141,0.0004900000058114529,0.0010878000175580382,0.0004717900010291487,0.0002438100054860115,0.00022801000159233809
Hydrolight100.nc,600.0,0.00024034999660216272,0.0004689999914262444,0.001060800044797361,0.0004659100086428225,0.00024138999287970364,0.0002245700015919283
Hydrolight100.nc,605.0,0.00020225999469403177,0.000455000001238659,0.001034799963235855,0.0004601299879141152,0.00023895000049378723,0.00022119999630376697
Hydrolight100.nc,610.0,0.00019207000150345266,0.000450999999884516,0.0010097000049427152,0.000454399996669963,0.00023645999317523092,0.0002179300063289702
Hydrolight100.nc,615.0,0.00018473999807611108,0.00046999999904073775,0.0009852199582383037,0.0004484799865167588,0.00023377999605145305,0.00021470000501722097
Hydrolight100.nc,620.0,0.00017504999414086342,0.0004710000066552311,0.00096186000155285,0.00044291000813245773,0.00023134000366553664,0.0002115700044669211
Hydrolight100.nc,625.0,0.00016595999477431178,0.0004560000088531524,0.0009394999942742288,0.00043760999687947333,0.0002290900010848418,0.00020850999862886965
Hydrolight100.nc,630.0,0.00015730000450275838,0.0004659999976865947,0.0009176799794659019,0.00043215000187046826,0.00022663999698124826,0.00020551000488922
Hydrolight100.nc,635.0,0.00014857000496704131,0.0004729999927803874,0.0008966699824668467,0.0004268400080036372,0.0002242600021418184,0.00020256999414414167
Hydrolight100.nc,640.0,0.0001405200018780306,0.0004689999914262444,0.0008765099919401109,0.00042173999827355146,0.00022202999389264733,0.00019971000438090414
Hydrolight100.nc,645.0,0.00013117000344209373,0.0004839999892283231,0.0008568500052206218,0.0004165499994996935,0.00021964999905321747,0.00019690000044647604
Hydrolight100.nc,650.0,0.00012241999502293766,0.000493000028654933,0.0008379300124943256,0.00041152999619953334,0.00021737000497523695,0.0001941700029419735
Hydrolight100.nc,655.0,0.00010956000187434256,0.0005230000242590904,0.000819419976323843,0.00040637998608872294,0.00021491000370588154,0.00019146999693475664
Hydrolight100.nc,660.0,9.674800094217062e-05,0.0006339999963529408,0.000800739973783493,0.00040052999975159764,0.0002116899995598942,0.00018884000019170344
Hydrolight100.nc,665.0,9.01789971976541e-05,0.0007929999846965075,0.0007821599720045924,0.00039428999298252165,0.00020803000370506197,0.0001862600038293749
