AOP_file,L1B_file,lat,lon,time
PACE_OCI.20250411T181125.L2.OC_AOP.V3_0.nc,PACE_OCI.20250411T181125.L1B.V3.nc,30.162,-73.02999999999997,2025-04-11 02:45:00.000003584+00:00
PACE_OCI.20250501T165149.L2.OC_AOP.V3_0.nc,PACE_OCI.20250501T165149.L1B.V3.nc,30.328,-73.87599999999998,2025-05-01 14:57:00.000000512+00:00
PACE_OCI.20240422T032159.L2.OC_AOP.V3_0.nc,PACE_OCI.20240422T032159.L1B.V3.nc,-0.475,142.7,2024-04-21 20:51:00.000002048+00:00
PACE_OCI.20240813T031411.L2.OC_AOP.V3_0.nc,PACE_OCI.20240813T031411.L1B.V3.nc,0.102,147.074,2024-08-13 02:12:59.999996928+00:00
PACE_OCI.20240923T034747.L2.OC_AOP.V3_0.nc,PACE_OCI.20240923T034747.L1B.V3.nc,1.469,148.747,2024-09-23 05:53:00.000005120+00:00
PACE_OCI.20250306T032307.L2.OC_AOP.V3_0.nc,PACE_OCI.20250306T032307.L1B.V3.nc,0.436,146.018,2025-03-06 23:14:00.000003584+00:00
PACE_OCI.20241027T015750.L2.OC_AOP.V3_0.nc,PACE_OCI.20241027T015750.L1B.V3.nc,8.466,174.098,2024-10-26 23:35:59.999995392+00:00
PACE_OCI.20250218T021114.L2.OC_AOP.V3_0.nc,PACE_OCI.20250218T021114.L1B.V3.nc,7.229,170.561,2025-02-17 14:34:00.000002560+00:00
PACE_OCI.20250320T015506.L2.OC_AOP.V3_0.nc,PACE_OCI.20250320T015506.L1B.V3.nc,7.441,169.512,2025-03-20 12:24:00.000004608+00:00
PACE_OCI.20250411T014249.L2.OC_AOP.V3_0.nc,PACE_OCI.20250411T014249.L1B.V3.nc,8.179,168.752,2025-04-10 04:58:59.999996928+00:00
PACE_OCI.20240420T233022.L2.OC_AOP.V3_0.nc,PACE_OCI.20240420T233022.L1B.V3.nc,8.111,-169.667,2024-04-21 16:44:00+00:00
PACE_OCI.20240613T004810.L2.OC_AOP.V3_0.nc,PACE_OCI.20240613T004810.L1B.V3.nc,7.479,-174.085,2024-06-12 06:22:00.000001536+00:00
PACE_OCI.20240803T004531.L2.OC_AOP.V3_0.nc,PACE_OCI.20240803T004531.L1B.V3.nc,7.728,-175.266,2024-08-02 20:37:00.000001536+00:00
PACE_OCI.20240912T234806.L2.OC_AOP.V3_0.nc,PACE_OCI.20240912T234806.L1B.V3.nc,7.148,-174.136,2024-09-13 01:47:59.999995904+00:00
PACE_OCI.20240923T003613.L2.OC_AOP.V3_0.nc,PACE_OCI.20240923T003613.L1B.V3.nc,6.911,-173.199,2024-09-23 09:42:59.999996928+00:00
PACE_OCI.20241013T003258.L2.OC_AOP.V3_0.nc,PACE_OCI.20241013T003258.L1B.V3.nc,7.452,-171.889,2024-10-14 00:10:00.000004608+00:00
PACE_OCI.20241025T004934.L2.OC_AOP.V3_0.nc,PACE_OCI.20241025T004934.L1B.V3.nc,7.052,-170.971,2024-10-24 06:51:59.999994880+00:00
PACE_OCI.20241102T232410.L2.OC_AOP.V3_0.nc,PACE_OCI.20241102T232410.L1B.V3.nc,6.626,-170.044,2024-11-03 13:55:59.999997440+00:00
PACE_OCI.20241114T004550.L2.OC_AOP.V3_0.nc,PACE_OCI.20241114T004550.L1B.V3.nc,7.044,-169.523,2024-11-13 21:27:00.000004096+00:00
PACE_OCI.20250104T233500.L2.OC_AOP.V3_0.nc,PACE_OCI.20250104T233500.L1B.V3.nc,7.707,-167.486,2025-01-04 12:53:00.000001536+00:00
PACE_OCI.20250204T002806.L2.OC_AOP.V3_0.nc,PACE_OCI.20250204T002806.L1B.V3.nc,7.86,-168.532,2025-02-04 12:20:59.999995392+00:00
PACE_OCI.20250213T234856.L2.OC_AOP.V3_0.nc,PACE_OCI.20250213T234856.L1B.V3.nc,7.871,-168.91,2025-02-14 20:01:00+00:00
PACE_OCI.20250224T234640.L2.OC_AOP.V3_0.nc,PACE_OCI.20250224T234640.L1B.V3.nc,7.751,-169.545,2025-02-25 03:38:00.000005120+00:00
PACE_OCI.20250307T004655.L2.OC_AOP.V3_0.nc,PACE_OCI.20250307T004655.L1B.V3.nc,7.655,-170.205,2025-03-07 11:49:59.999995392+00:00
PACE_OCI.20250317T000836.L2.OC_AOP.V3_0.nc,PACE_OCI.20250317T000836.L1B.V3.nc,7.64,-170.684,2025-03-17 19:27:00.000000512+00:00
PACE_OCI.20250116T171001.L2.OC_AOP.V3_0.nc,PACE_OCI.20250116T171001.L1B.V3.nc,-49.784,-47.95600000000002,2025-01-16 01:10:59.999997440+00:00
PACE_OCI.20250125T172731.L2.OC_AOP.V3_0.nc,PACE_OCI.20250125T172731.L1B.V3.nc,-50.276,-47.22500000000002,2025-01-26 07:35:00.000002048+00:00
PACE_OCI.20241020T042157.L2.OC_AOP.V3_0.nc,PACE_OCI.20241020T042157.L1B.V3.nc,-41.871,129.453,2024-10-19 11:00:00.000003584+00:00
PACE_OCI.20250311T193241.L2.OC_AOP.V3_0.nc,PACE_OCI.20250311T193241.L1B.V3.nc,8.658,-90.122,2025-03-12 02:06:59.999998464+00:00
PACE_OCI.20250412T184648.L2.OC_AOP.V3_0.nc,PACE_OCI.20250412T184648.L1B.V3.nc,10.126,-89.85300000000001,2025-04-12 01:55:59.999997440+00:00
PACE_OCI.20241116T195523.L2.OC_AOP.V3_0.nc,PACE_OCI.20241116T195523.L1B.V3.nc,2.682,-93.235,2024-11-17 11:54:00.000001536+00:00
PACE_OCI.20250118T183427.L2.OC_AOP.V3_0.nc,PACE_OCI.20250118T183427.L1B.V3.nc,2.892,-94.48399999999998,2025-01-18 03:48:59.999995904+00:00
PACE_OCI.20250310T185710.L2.OC_AOP.V3_0.nc,PACE_OCI.20250310T185710.L1B.V3.nc,2.441,-93.62,2025-03-10 12:42:59.999996928+00:00
PACE_OCI.20250319T192138.L2.OC_AOP.V3_0.nc,PACE_OCI.20250319T192138.L1B.V3.nc,2.727,-93.961,2025-03-20 18:47:59.999999488+00:00
PACE_OCI.20241121T192951.L2.OC_AOP.V3_0.nc,PACE_OCI.20241121T192951.L1B.V3.nc,-1.181,-94.978,2024-11-21 09:20:59.999995392+00:00
PACE_OCI.20250211T192103.L2.OC_AOP.V3_0.nc,PACE_OCI.20250211T192103.L1B.V3.nc,-0.801,-95.176,2025-02-11 10:58:59.999996928+00:00
PACE_OCI.20250220T194605.L2.OC_AOP.V3_0.nc,PACE_OCI.20250220T194605.L1B.V3.nc,-1.39,-94.41199999999998,2025-02-21 17:15:59.999996416+00:00
PACE_OCI.20250303T194336.L2.OC_AOP.V3_0.nc,PACE_OCI.20250303T194336.L1B.V3.nc,-1.456,-93.98000000000002,2025-03-04 00:02:59.999999488+00:00
PACE_OCI.20250313T190521.L2.OC_AOP.V3_0.nc,PACE_OCI.20250313T190521.L1B.V3.nc,-1.963,-93.49400000000004,2025-03-14 06:02:59.999999488+00:00
PACE_OCI.20241108T201629.L2.OC_AOP.V3_0.nc,PACE_OCI.20241108T201629.L1B.V3.nc,7.228,-99.43200000000002,2024-11-08 09:48:59.999995904+00:00
PACE_OCI.20250119T190910.L2.OC_AOP.V3_0.nc,PACE_OCI.20250119T190910.L1B.V3.nc,7.526,-101.48000000000002,2025-01-19 09:24:00.000004608+00:00
PACE_OCI.20250128T192636.L2.OC_AOP.V3_0.nc,PACE_OCI.20250128T192636.L1B.V3.nc,7.425,-101.70800000000004,2025-01-29 16:40:00.000004608+00:00
PACE_OCI.20250209T194824.L2.OC_AOP.V3_0.nc,PACE_OCI.20250209T194824.L1B.V3.nc,7.283,-102.07,2025-02-08 23:04:59.999995392+00:00
PACE_OCI.20250311T193241.L2.OC_AOP.V3_0.nc,PACE_OCI.20250311T193241.L1B.V3.nc,7.135,-102.336,2025-03-11 19:33:59.999995904+00:00
PACE_OCI.20250410T191423.L2.OC_AOP.V3_0.nc,PACE_OCI.20250410T191423.L1B.V3.nc,7.354,-102.555,2025-04-11 15:33:59.999998976+00:00
PACE_OCI.20250131T193222.L2.OC_AOP.V3_0.nc,PACE_OCI.20250131T193222.L1B.V3.nc,11.97,-106.077,2025-01-31 04:16:00+00:00
PACE_OCI.20250209T195324.L2.OC_AOP.V3_0.nc,PACE_OCI.20250209T195324.L1B.V3.nc,11.817,-106.022,2025-02-10 10:38:59.999997952+00:00
PACE_OCI.20250220T194605.L2.OC_AOP.V3_0.nc,PACE_OCI.20250220T194605.L1B.V3.nc,11.52,-106.082,2025-02-20 17:40:59.999997440+00:00
PACE_OCI.20250303T194336.L2.OC_AOP.V3_0.nc,PACE_OCI.20250303T194336.L1B.V3.nc,11.573,-106.15,2025-03-02 23:51:59.999998464+00:00
PACE_OCI.20250313T190521.L2.OC_AOP.V3_0.nc,PACE_OCI.20250313T190521.L1B.V3.nc,11.65,-106.149,2025-03-13 06:17:59.999995904+00:00
PACE_OCI.20250402T192609.L2.OC_AOP.V3_0.nc,PACE_OCI.20250402T192609.L1B.V3.nc,11.167,-105.802,2025-04-02 19:26:00.000004096+00:00
PACE_OCI.20240708T215347.L2.OC_AOP.V3_0.nc,PACE_OCI.20240708T215347.L1B.V3.nc,40.043,-139.964,2024-07-08 16:52:00.000001536+00:00
PACE_OCI.20240709T205007.L2.OC_AOP.V3_0.nc,PACE_OCI.20240709T205007.L1B.V3.nc,40.058,-139.965,2024-07-09 16:41:59.999997440+00:00
PACE_OCI.20240709T205007.L2.OC_AOP.V3_0.nc,PACE_OCI.20240709T205007.L1B.V3.nc,40.064,-139.954,2024-07-10 17:29:00+00:00
PACE_OCI.20240926T220328.L2.OC_AOP.V3_0.nc,PACE_OCI.20240926T220328.L1B.V3.nc,40.289,-140.301,2024-09-26 08:45:00.000003584+00:00
PACE_OCI.20240930T224214.L2.OC_AOP.V3_0.nc,PACE_OCI.20240930T224214.L1B.V3.nc,40.382,-140.267,2024-10-01 15:28:00.000000512+00:00
PACE_OCI.20241106T205614.L2.OC_AOP.V3_0.nc,PACE_OCI.20241106T205614.L1B.V3.nc,40.553,-139.448,2024-11-07 11:08:00.000005120+00:00
PACE_OCI.20250309T090913.L2.OC_AOP.V3_0.nc,PACE_OCI.20250309T090913.L1B.V3.nc,40.284,-138.726,2025-03-08 11:23:59.999997952+00:00
PACE_OCI.20240811T232804.L2.OC_AOP.V3_0.nc,PACE_OCI.20240811T232804.L1B.V3.nc,40.505,-149.605,2024-08-11 04:05:59.999995392+00:00
PACE_OCI.20240922T230256.L2.OC_AOP.V3_0.nc,PACE_OCI.20240922T230256.L1B.V3.nc,40.636,-149.236,2024-09-22 05:31:59.999999488+00:00
PACE_OCI.20241114T220330.L2.OC_AOP.V3_0.nc,PACE_OCI.20241114T220330.L1B.V3.nc,2.961,-140.012,2024-11-14 16:27:00.000000512+00:00
PACE_OCI.20241124T225047.L2.OC_AOP.V3_0.nc,PACE_OCI.20241124T225047.L1B.V3.nc,4.005,-139.453,2024-11-24 22:38:00.000001536+00:00
PACE_OCI.20250125T223228.L2.OC_AOP.V3_0.nc,PACE_OCI.20250125T223228.L1B.V3.nc,3.947,-136.715,2025-01-25 13:05:59.999995392+00:00
PACE_OCI.20250204T214610.L2.OC_AOP.V3_0.nc,PACE_OCI.20250204T214610.L1B.V3.nc,3.748,-136.272,2025-02-04 18:59:59.999996416+00:00
PACE_OCI.20250215T214320.L2.OC_AOP.V3_0.nc,PACE_OCI.20250215T214320.L1B.V3.nc,3.925,-135.766,2025-02-15 01:49:59.999998976+00:00
PACE_OCI.20250225T224351.L2.OC_AOP.V3_0.nc,PACE_OCI.20250225T224351.L1B.V3.nc,4.085,-135.307,2025-02-25 07:24:00.000001536+00:00
PACE_OCI.20250327T222202.L2.OC_AOP.V3_0.nc,PACE_OCI.20250327T222202.L1B.V3.nc,3.838,-134.27,2025-03-28 02:37:00.000001536+00:00
PACE_OCI.20250209T163639.L2.OC_AOP.V3_0.nc,PACE_OCI.20250209T163639.L1B.V3.nc,27.225,-46.02199999999999,2025-02-08 18:16:00.000003072+00:00
PACE_OCI.20250219T155847.L2.OC_AOP.V3_0.nc,PACE_OCI.20250219T155847.L1B.V3.nc,27.479,-46.221,2025-02-18 20:26:59.999997440+00:00
PACE_OCI.20250301T152050.L2.OC_AOP.V3_0.nc,PACE_OCI.20250301T152050.L1B.V3.nc,27.563,-46.293000000000006,2025-02-28 21:48:59.999995904+00:00
PACE_OCI.20250330T160134.L2.OC_AOP.V3_0.nc,PACE_OCI.20250330T160134.L1B.V3.nc,26.949,-46.99400000000003,2025-03-31 04:10:00.000001024+00:00
