cruise,filename,profile,lat,lon,time,solar_angle,pace_ids,closest_id,closest_file,closest_dist_km,closest_time
3902342,3902342QC.nc,102,22.364,-177.751,2025-02-07 23:40:00.000001024+00:00,52.16020989046724,"PACE_OCI_L2_AOP_PACE_OCI.20250207T004005.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI_L2_AOP_PACE_OCI.20250208T011541.L2.OC_AOP.V3_1.nc_3.1",PACE_OCI_L2_AOP_PACE_OCI.20250207T004005.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI.20250207T004005.L2.OC_AOP.V3_1.nc,0.5102253527766039,2025-02-07 00:42:34.500000+00:00
3902342,3902342QC.nc,103,22.362,-177.739,2025-02-08 15:02:59.999999488+00:00,-47.31434129994575,"PACE_OCI_L2_AOP_PACE_OCI.20250208T011541.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI_L2_AOP_PACE_OCI.20250209T001255.L2.OC_AOP.V3_1.nc_3.1",PACE_OCI_L2_AOP_PACE_OCI.20250209T001255.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI.20250209T001255.L2.OC_AOP.V3_1.nc,0.6870201854742002,2025-02-09 00:15:25+00:00
3902342,3902342QC.nc,104,22.369,-177.752,2025-02-09 02:32:59.999995904+00:00,38.2505772295473,"PACE_OCI_L2_AOP_PACE_OCI.20250209T001255.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI_L2_AOP_PACE_OCI.20250210T004823.L2.OC_AOP.V3_1.nc_3.1",PACE_OCI_L2_AOP_PACE_OCI.20250210T004823.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI.20250210T004823.L2.OC_AOP.V3_1.nc,0.6878051146373105,2025-02-10 00:50:52.500000+00:00
3902342,3902342QC.nc,105,22.364,-177.728,2025-02-09 17:53:00.000005120+00:00,-8.158716554424606,"PACE_OCI_L2_AOP_PACE_OCI.20250209T001255.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI_L2_AOP_PACE_OCI.20250210T004823.L2.OC_AOP.V3_1.nc_3.1",PACE_OCI_L2_AOP_PACE_OCI.20250210T004823.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI.20250210T004823.L2.OC_AOP.V3_1.nc,0.2626868590638675,2025-02-10 00:50:52.500000+00:00
3902342,3902342QC.nc,106,22.366,-177.726,2025-02-10 05:21:59.999994880+00:00,4.400234935215924,"PACE_OCI_L2_AOP_PACE_OCI.20250210T004823.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI_L2_AOP_PACE_OCI.20250210T234535.L2.OC_AOP.V3_1.nc_3.1",PACE_OCI_L2_AOP_PACE_OCI.20250210T004823.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI.20250210T004823.L2.OC_AOP.V3_1.nc,0.16021519107856164,2025-02-10 00:50:52.500000+00:00
3902342,3902342QC.nc,107,22.357,-177.713,2025-02-10 21:00:00+00:00,31.895239051095984,"PACE_OCI_L2_AOP_PACE_OCI.20250210T004823.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI_L2_AOP_PACE_OCI.20250210T234535.L2.OC_AOP.V3_1.nc_3.1",PACE_OCI_L2_AOP_PACE_OCI.20250210T004823.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI.20250210T004823.L2.OC_AOP.V3_1.nc,1.817475633830952,2025-02-10 00:50:52.500000+00:00
3902342,3902342QC.nc,108,22.354,-177.701,2025-02-11 12:39:00.000001536+00:00,-78.2625782310843,"PACE_OCI_L2_AOP_PACE_OCI.20250210T234535.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI_L2_AOP_PACE_OCI.20250212T002110.L2.OC_AOP.V3_1.nc_3.1",PACE_OCI_L2_AOP_PACE_OCI.20250212T002110.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI.20250212T002110.L2.OC_AOP.V3_1.nc,0.2863243023995841,2025-02-12 00:23:39.500000+00:00
3902342,3902342QC.nc,109,22.35,-177.69,2025-02-11 23:59:00.000003584+00:00,53.95109629822414,PACE_OCI_L2_AOP_PACE_OCI.20250212T002110.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI_L2_AOP_PACE_OCI.20250212T002110.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI.20250212T002110.L2.OC_AOP.V3_1.nc,0.35109237215717737,2025-02-12 00:23:39.500000+00:00
3902342,3902342QC.nc,110,22.35,-177.668,2025-02-12 11:54:00.000001536+00:00,-80.79965533596224,"PACE_OCI_L2_AOP_PACE_OCI.20250212T002110.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI_L2_AOP_PACE_OCI.20250213T005644.L2.OC_AOP.V3_1.nc_3.1",PACE_OCI_L2_AOP_PACE_OCI.20250212T002110.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI.20250212T002110.L2.OC_AOP.V3_1.nc,0.6954655156289028,2025-02-12 00:23:39.500000+00:00
3902342,3902342QC.nc,111,22.347,-177.648,2025-02-13 03:45:00+00:00,25.37145392197972,"PACE_OCI_L2_AOP_PACE_OCI.20250213T005644.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI_L2_AOP_PACE_OCI.20250213T235356.L2.OC_AOP.V3_1.nc_3.1",PACE_OCI_L2_AOP_PACE_OCI.20250213T005644.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI.20250213T005644.L2.OC_AOP.V3_1.nc,6.328291726079262,2025-02-13 00:59:14+00:00
3902342,3902342QC.nc,112,22.346,-177.614,2025-02-13 14:57:00.000000512+00:00,-48.07422191396505,"PACE_OCI_L2_AOP_PACE_OCI.20250213T005644.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI_L2_AOP_PACE_OCI.20250213T235356.L2.OC_AOP.V3_1.nc_3.1",PACE_OCI_L2_AOP_PACE_OCI.20250213T005644.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI.20250213T005644.L2.OC_AOP.V3_1.nc,8.855635223617822,2025-02-13 00:59:14+00:00
3902342,3902342QC.nc,113,22.349,-177.62,2025-02-14 03:00:00+00:00,34.39781386868807,PACE_OCI_L2_AOP_PACE_OCI.20250213T235356.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI_L2_AOP_PACE_OCI.20250213T235356.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI.20250213T235356.L2.OC_AOP.V3_1.nc,19.586726498012535,2025-02-13 23:56:25.500000+00:00
3902342,3902342QC.nc,114,22.363,-177.615,2025-02-14 14:18:59.999995904+00:00,-56.64989986915063,PACE_OCI_L2_AOP_PACE_OCI.20250213T235356.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI_L2_AOP_PACE_OCI.20250213T235356.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI.20250213T235356.L2.OC_AOP.V3_1.nc,20.928060276755392,2025-02-13 23:56:25.500000+00:00
3902342,3902342QC.nc,120,22.412,-177.636,2025-02-17 09:03:59.999995904+00:00,-45.78840198377808,PACE_OCI_L2_AOP_PACE_OCI.20250218T003752.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI_L2_AOP_PACE_OCI.20250218T003752.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI.20250218T003752.L2.OC_AOP.V3_1.nc,10.570511653521296,2025-02-18 00:40:21.500000+00:00
3902342,3902342QC.nc,121,22.433,-177.642,2025-02-17 20:37:59.999998464+00:00,29.03779152831863,PACE_OCI_L2_AOP_PACE_OCI.20250218T003752.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI_L2_AOP_PACE_OCI.20250218T003752.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI.20250218T003752.L2.OC_AOP.V3_1.nc,11.507837718274113,2025-02-18 00:40:21.500000+00:00
3902342,3902342QC.nc,122,22.444,-177.643,2025-02-18 08:04:59.999995392+00:00,-32.07615477339935,"PACE_OCI_L2_AOP_PACE_OCI.20250218T003752.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI_L2_AOP_PACE_OCI.20250219T011326.L2.OC_AOP.V3_1.nc_3.1",PACE_OCI_L2_AOP_PACE_OCI.20250219T011326.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI.20250219T011326.L2.OC_AOP.V3_1.nc,0.8200029788080591,2025-02-19 01:15:55.500000+00:00
3902342,3902342QC.nc,123,22.451,-177.655,2025-02-18 18:56:00.000001024+00:00,7.42046295183183,"PACE_OCI_L2_AOP_PACE_OCI.20250218T003752.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI_L2_AOP_PACE_OCI.20250219T011326.L2.OC_AOP.V3_1.nc_3.1",PACE_OCI_L2_AOP_PACE_OCI.20250219T011326.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI.20250219T011326.L2.OC_AOP.V3_1.nc,0.5947769555069384,2025-02-19 01:15:55.500000+00:00
3902342,3902342QC.nc,124,22.449,-177.663,2025-02-19 05:54:59.999997952+00:00,-2.114645809206416,"PACE_OCI_L2_AOP_PACE_OCI.20250219T011326.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI_L2_AOP_PACE_OCI.20250220T001038.L2.OC_AOP.V3_1.nc_3.1",PACE_OCI_L2_AOP_PACE_OCI.20250220T001038.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI.20250220T001038.L2.OC_AOP.V3_1.nc,0.9592732213400855,2025-02-20 00:13:07.500000+00:00
3902342,3902342QC.nc,125,22.441,-177.674,2025-02-19 16:44:59.999996416+00:00,-22.397793886223425,"PACE_OCI_L2_AOP_PACE_OCI.20250219T011326.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI_L2_AOP_PACE_OCI.20250220T001038.L2.OC_AOP.V3_1.nc_3.1",PACE_OCI_L2_AOP_PACE_OCI.20250220T001038.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI.20250220T001038.L2.OC_AOP.V3_1.nc,0.4908679969560575,2025-02-20 00:13:07.500000+00:00
3902342,3902342QC.nc,126,22.434,-177.676,2025-02-20 03:36:59.999998464+00:00,28.22030063384566,"PACE_OCI_L2_AOP_PACE_OCI.20250220T001038.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI_L2_AOP_PACE_OCI.20250221T004612.L2.OC_AOP.V3_1.nc_3.1",PACE_OCI_L2_AOP_PACE_OCI.20250221T004612.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI.20250221T004612.L2.OC_AOP.V3_1.nc,0.1563779493461658,2025-02-21 00:48:41.500000+00:00
3902342,3902342QC.nc,127,22.433,-177.665,2025-02-20 14:26:59.999997440+00:00,-53.95538511166568,"PACE_OCI_L2_AOP_PACE_OCI.20250220T001038.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI_L2_AOP_PACE_OCI.20250221T004612.L2.OC_AOP.V3_1.nc_3.1",PACE_OCI_L2_AOP_PACE_OCI.20250220T001038.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI.20250220T001038.L2.OC_AOP.V3_1.nc,0.4575058636516271,2025-02-20 00:13:07.500000+00:00
3902342,3902342QC.nc,128,22.43,-177.66,2025-02-21 01:16:59.999996416+00:00,52.53385555307373,"PACE_OCI_L2_AOP_PACE_OCI.20250221T004612.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI_L2_AOP_PACE_OCI.20250221T234324.L2.OC_AOP.V3_1.nc_3.1",PACE_OCI_L2_AOP_PACE_OCI.20250221T004612.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI.20250221T004612.L2.OC_AOP.V3_1.nc,0.5260210345181234,2025-02-21 00:48:41.500000+00:00
3902342,3902342QC.nc,129,22.438,-177.65,2025-02-21 12:05:59.999998464+00:00,-77.919190273488,"PACE_OCI_L2_AOP_PACE_OCI.20250221T004612.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI_L2_AOP_PACE_OCI.20250221T234324.L2.OC_AOP.V3_1.nc_3.1",PACE_OCI_L2_AOP_PACE_OCI.20250221T004612.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI.20250221T004612.L2.OC_AOP.V3_1.nc,0.16839086286433352,2025-02-21 00:48:41.500000+00:00
3902342,3902342QC.nc,130,22.439,-177.639,2025-02-21 22:54:00.000004608+00:00,53.13869452053903,"PACE_OCI_L2_AOP_PACE_OCI.20250221T004612.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI_L2_AOP_PACE_OCI.20250221T234324.L2.OC_AOP.V3_1.nc_3.1",PACE_OCI_L2_AOP_PACE_OCI.20250221T004612.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI.20250221T004612.L2.OC_AOP.V3_1.nc,0.4531153789197007,2025-02-21 00:48:41.500000+00:00
3902342,3902342QC.nc,131,22.446,-177.641,2025-02-22 10:04:00.000002560+00:00,-58.73791733272357,"PACE_OCI_L2_AOP_PACE_OCI.20250221T234324.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI_L2_AOP_PACE_OCI.20250223T001858.L2.OC_AOP.V3_1.nc_3.1",PACE_OCI_L2_AOP_PACE_OCI.20250223T001858.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI.20250223T001858.L2.OC_AOP.V3_1.nc,4.755507523084278,2025-02-23 00:21:27.500000+00:00
3902342,3902342QC.nc,132,22.457,-177.644,2025-02-22 20:54:00.000001536+00:00,33.38802914019134,"PACE_OCI_L2_AOP_PACE_OCI.20250221T234324.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI_L2_AOP_PACE_OCI.20250223T001858.L2.OC_AOP.V3_1.nc_3.1",PACE_OCI_L2_AOP_PACE_OCI.20250223T001858.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI.20250223T001858.L2.OC_AOP.V3_1.nc,4.051340874520561,2025-02-23 00:21:27.500000+00:00
3902342,3902342QC.nc,133,22.461,-177.654,2025-02-23 07:41:59.999997440+00:00,-26.27045666581441,"PACE_OCI_L2_AOP_PACE_OCI.20250223T001858.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI_L2_AOP_PACE_OCI.20250224T005429.L2.OC_AOP.V3_1.nc_3.1",PACE_OCI_L2_AOP_PACE_OCI.20250224T005429.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI.20250224T005429.L2.OC_AOP.V3_1.nc,0.4310532161643336,2025-02-24 00:56:58.500000+00:00
3902342,3902342QC.nc,134,22.466,-177.662,2025-02-23 18:16:00.000003072+00:00,-0.8630172252371306,"PACE_OCI_L2_AOP_PACE_OCI.20250223T001858.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI_L2_AOP_PACE_OCI.20250224T005429.L2.OC_AOP.V3_1.nc_3.1",PACE_OCI_L2_AOP_PACE_OCI.20250224T005429.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI.20250224T005429.L2.OC_AOP.V3_1.nc,1.3263432437704925,2025-02-24 00:56:58.500000+00:00
3902342,3902342QC.nc,135,22.462,-177.658,2025-02-24 04:55:59.999997440+00:00,11.813567216380363,"PACE_OCI_L2_AOP_PACE_OCI.20250224T005429.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI_L2_AOP_PACE_OCI.20250224T235140.L2.OC_AOP.V3_1.nc_3.1",PACE_OCI_L2_AOP_PACE_OCI.20250224T005429.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI.20250224T005429.L2.OC_AOP.V3_1.nc,0.7207596440288844,2025-02-24 00:56:58.500000+00:00
3902342,3902342QC.nc,136,22.46,-177.655,2025-02-24 15:51:59.999994880+00:00,-33.84433627466644,"PACE_OCI_L2_AOP_PACE_OCI.20250224T005429.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI_L2_AOP_PACE_OCI.20250224T235140.L2.OC_AOP.V3_1.nc_3.1",PACE_OCI_L2_AOP_PACE_OCI.20250224T005429.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI.20250224T005429.L2.OC_AOP.V3_1.nc,0.3586082877810053,2025-02-24 00:56:58.500000+00:00
3902342,3902342QC.nc,137,22.463,-177.65,2025-02-25 02:29:00+00:00,42.47132235321404,PACE_OCI_L2_AOP_PACE_OCI.20250224T235140.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI_L2_AOP_PACE_OCI.20250224T235140.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI.20250224T235140.L2.OC_AOP.V3_1.nc,7.851493504882222,2025-02-24 23:54:09.500000+00:00
3902342,3902342QC.nc,138,22.462,-177.64,2025-02-25 13:13:00.000000512+00:00,-68.48744607341315,PACE_OCI_L2_AOP_PACE_OCI.20250224T235140.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI_L2_AOP_PACE_OCI.20250224T235140.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI.20250224T235140.L2.OC_AOP.V3_1.nc,7.425603747309353,2025-02-24 23:54:09.500000+00:00
3902342,3902342QC.nc,139,22.469,-177.64,2025-02-25 23:48:00.000002560+00:00,58.60310578315907,PACE_OCI_L2_AOP_PACE_OCI.20250224T235140.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI_L2_AOP_PACE_OCI.20250224T235140.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI.20250224T235140.L2.OC_AOP.V3_1.nc,8.181277324363592,2025-02-24 23:54:09.500000+00:00
3902342,3902342QC.nc,180,22.147,-173.937,2025-05-04 04:09:00.000004608+00:00,24.949134099773136,PACE_OCI_L2_AOP_PACE_OCI.20250505T010611.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI_L2_AOP_PACE_OCI.20250505T010611.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI.20250505T010611.L2.OC_AOP.V3_1.nc,0.9284385524981752,2025-05-05 01:08:40.500000+00:00
3902342,3902342QC.nc,181,22.147,-173.931,2025-05-04 14:45:00.000003584+00:00,-29.26147795271445,PACE_OCI_L2_AOP_PACE_OCI.20250505T010611.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI_L2_AOP_PACE_OCI.20250505T010611.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI.20250505T010611.L2.OC_AOP.V3_1.nc,0.39797534833476056,2025-05-05 01:08:40.500000+00:00
3902342,3902342QC.nc,182,22.147,-173.932,2025-05-05 03:53:00.000001536+00:00,28.67557286938403,PACE_OCI_L2_AOP_PACE_OCI.20250505T010611.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI_L2_AOP_PACE_OCI.20250505T010611.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI.20250505T010611.L2.OC_AOP.V3_1.nc,0.4718226990467261,2025-05-05 01:08:40.500000+00:00
3902342,3902342QC.nc,183,22.157,-173.952,2025-05-05 17:18:59.999995904+00:00,3.3637417222744546,PACE_OCI_L2_AOP_PACE_OCI.20250505T010611.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI_L2_AOP_PACE_OCI.20250505T010611.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI.20250505T010611.L2.OC_AOP.V3_1.nc,2.2929907584207636,2025-05-05 01:08:40.500000+00:00
3902342,3902342QC.nc,228,22.179,-173.809,2025-05-29 07:26:00.000004096+00:00,-15.615691866857476,PACE_OCI_L2_AOP_PACE_OCI.20250529T232525.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI_L2_AOP_PACE_OCI.20250529T232525.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI.20250529T232525.L2.OC_AOP.V3_1.nc,3.3571243504426875,2025-05-29 23:27:54.500000+00:00
3902342,3902342QC.nc,229,22.147,-173.806,2025-05-29 18:13:00.000003584+00:00,16.92298066281514,PACE_OCI_L2_AOP_PACE_OCI.20250529T232525.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI_L2_AOP_PACE_OCI.20250529T232525.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI.20250529T232525.L2.OC_AOP.V3_1.nc,4.876971226662534,2025-05-29 23:27:54.500000+00:00
3902342,3902342QC.nc,230,22.128,-173.795,2025-05-30 04:52:00.000001536+00:00,17.01867788152426,PACE_OCI_L2_AOP_PACE_OCI.20250529T232525.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI_L2_AOP_PACE_OCI.20250529T232525.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI.20250529T232525.L2.OC_AOP.V3_1.nc,5.045621075035497,2025-05-29 23:27:54.500000+00:00
3902342,3902342QC.nc,231,22.098,-173.796,2025-05-30 15:33:00.000002560+00:00,-16.80139048511081,PACE_OCI_L2_AOP_PACE_OCI.20250529T232525.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI_L2_AOP_PACE_OCI.20250529T232525.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI.20250529T232525.L2.OC_AOP.V3_1.nc,2.1857904613657264,2025-05-29 23:27:54.500000+00:00
3902342,3902342QC.nc,256,21.018,-173.569,2025-06-14 17:42:00.000004096+00:00,9.841040948961629,PACE_OCI_L2_AOP_PACE_OCI.20250615T003759.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI_L2_AOP_PACE_OCI.20250615T003759.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI.20250615T003759.L2.OC_AOP.V3_1.nc,0.14465211004121953,2025-06-15 00:40:28.500000+00:00
3902342,3902342QC.nc,257,20.988,-173.54,2025-06-15 09:05:59.999998464+00:00,-32.78143351383368,PACE_OCI_L2_AOP_PACE_OCI.20250615T003759.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI_L2_AOP_PACE_OCI.20250615T003759.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI.20250615T003759.L2.OC_AOP.V3_1.nc,0.4159183538064714,2025-06-15 00:40:28.500000+00:00
3902342,3902342QC.nc,261,20.917,-173.416,2025-06-18 00:11:00.000001024+00:00,81.24592319331157,PACE_OCI_L2_AOP_PACE_OCI.20250618T234211.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI_L2_AOP_PACE_OCI.20250618T234211.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI.20250618T234211.L2.OC_AOP.V3_1.nc,0.6866227936121234,2025-06-18 23:44:40.500000+00:00
3902342,3902342QC.nc,262,20.916,-173.367,2025-06-18 15:56:00.000001024+00:00,-12.469476613715432,PACE_OCI_L2_AOP_PACE_OCI.20250618T234211.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI_L2_AOP_PACE_OCI.20250618T234211.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI.20250618T234211.L2.OC_AOP.V3_1.nc,2.3503860456750747,2025-06-18 23:44:40.500000+00:00
3902342,3902342QC.nc,263,20.907,-173.353,2025-06-19 03:16:00.000003072+00:00,39.03918435754273,"PACE_OCI_L2_AOP_PACE_OCI.20250618T234211.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI_L2_AOP_PACE_OCI.20250620T001725.L2.OC_AOP.V3_1.nc_3.1",PACE_OCI_L2_AOP_PACE_OCI.20250618T234211.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI.20250618T234211.L2.OC_AOP.V3_1.nc,2.7867073494003827,2025-06-18 23:44:40.500000+00:00
3902342,3902342QC.nc,264,20.922,-173.313,2025-06-19 19:19:59.999995392+00:00,31.493625202756423,"PACE_OCI_L2_AOP_PACE_OCI.20250618T234211.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI_L2_AOP_PACE_OCI.20250620T001725.L2.OC_AOP.V3_1.nc_3.1",PACE_OCI_L2_AOP_PACE_OCI.20250618T234211.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI.20250618T234211.L2.OC_AOP.V3_1.nc,3.0721149505923497,2025-06-18 23:44:40.500000+00:00
3902342,3902342QC.nc,265,20.916,-173.289,2025-06-20 07:15:00.000003584+00:00,-12.77903962346249,"PACE_OCI_L2_AOP_PACE_OCI.20250620T001725.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI_L2_AOP_PACE_OCI.20250621T005239.L2.OC_AOP.V3_1.nc_3.1",PACE_OCI_L2_AOP_PACE_OCI.20250621T005239.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI.20250621T005239.L2.OC_AOP.V3_1.nc,1.1420107758773466,2025-06-21 00:55:08.500000+00:00
3902342,3902342QC.nc,266,20.944,-173.259,2025-06-20 23:03:00.000002560+00:00,82.24293793498187,"PACE_OCI_L2_AOP_PACE_OCI.20250620T001725.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI_L2_AOP_PACE_OCI.20250621T005239.L2.OC_AOP.V3_1.nc_3.1",PACE_OCI_L2_AOP_PACE_OCI.20250621T005239.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI.20250621T005239.L2.OC_AOP.V3_1.nc,1.0901152669436038,2025-06-21 00:55:08.500000+00:00
3902342,3902342QC.nc,267,20.947,-173.242,2025-06-21 10:41:00.000001024+00:00,-43.72384416249543,"PACE_OCI_L2_AOP_PACE_OCI.20250621T005239.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI_L2_AOP_PACE_OCI.20250621T234931.L2.OC_AOP.V3_1.nc_3.1",PACE_OCI_L2_AOP_PACE_OCI.20250621T005239.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI.20250621T005239.L2.OC_AOP.V3_1.nc,0.6457761672945552,2025-06-21 00:55:08.500000+00:00
3902342,3902342QC.nc,268,20.97,-173.227,2025-06-22 02:15:59.999996416+00:00,52.75211683504092,PACE_OCI_L2_AOP_PACE_OCI.20250621T234931.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI_L2_AOP_PACE_OCI.20250621T234931.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI.20250621T234931.L2.OC_AOP.V3_1.nc,16.95029406495004,2025-06-21 23:52:00.500000+00:00
3902342,3902342QC.nc,269,20.983,-173.206,2025-06-22 13:49:59.999998976+00:00,-34.7304728787749,PACE_OCI_L2_AOP_PACE_OCI.20250621T234931.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI_L2_AOP_PACE_OCI.20250621T234931.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI.20250621T234931.L2.OC_AOP.V3_1.nc,19.55511612438097,2025-06-21 23:52:00.500000+00:00
3902343,3902343QC.nc,0,19.535,172.06,2024-10-07 06:51:59.999994880+00:00,-9.55733122802518,PACE_OCI_L2_AOP_PACE_OCI.20241007T020235.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI_L2_AOP_PACE_OCI.20241007T020235.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI.20241007T020235.L2.OC_AOP.V3_1.nc,65.5377660818523,2024-10-07 02:05:04.500000+00:00
3902343,3902343QC.nc,2,19.924,172.149,2024-10-27 01:55:00.000001024+00:00,49.02563169689714,PACE_OCI_L2_AOP_PACE_OCI.20241027T020250.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI_L2_AOP_PACE_OCI.20241027T020250.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI.20241027T020250.L2.OC_AOP.V3_1.nc,12.513048977865298,2024-10-27 02:05:19.500000+00:00
3902343,3902343QC.nc,4,21.007,171.171,2024-11-16 00:19:00.000002560+00:00,50.20087419350048,PACE_OCI_L2_AOP_PACE_OCI.20241116T015918.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI_L2_AOP_PACE_OCI.20241116T015918.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI.20241116T015918.L2.OC_AOP.V3_1.nc,5.647787655977266,2024-11-16 02:01:47.500000+00:00
3902343,3902343QC.nc,10,20.375,171.879,2025-01-15 10:21:00.000002048+00:00,-57.10932334193478,PACE_OCI_L2_AOP_PACE_OCI.20250115T020529.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI_L2_AOP_PACE_OCI.20250115T020529.L2.OC_AOP.V3_1.nc_3.1,PACE_OCI.20250115T020529.L2.OC_AOP.V3_1.nc,6.451778834626227,2025-01-15 02:07:59+00:00
