wmo,profile,lat,lon,bnw,bbp700_first3_mean,rel_dbbp
5906537,59,-11.239,58.45600000000002,0.0025543614756315,0.0004443333333333,0.8260491564830502
5906537,66,-11.664,58.97300000000001,0.0024822049308568,0.0006666666666666,0.7314215847454295
5906537,69,-11.529,58.476,0.001125814160332,0.0005103333333333,0.5466984238474991
5906537,71,-11.282,58.38900000000001,0.0012216933537274,0.0004146666666666,0.6605804022740671
5906537,72,-11.033,58.22300000000001,0.0025962754152715,0.0004406666666666,0.8302696762929835
5906537,73,-10.992,58.143,0.000655165000353,0.00041,0.37420344527089544
5906537,74,-10.944,57.90699999999998,0.0014200517907738,0.000479,0.6626883588950032
5906537,85,-10.465,57.53800000000001,0.0038672084920108,0.0004023333333333,0.895962854300596
5906537,87,-11.111,58.037000000000006,0.0001706198090687,0.0004993333333333,-1.0
5906537,88,-11.852,58.087999999999994,0.0010164065752178,0.0007303333333333,0.28145552071344965
5906537,89,-11.49,58.514999999999986,0.0012952691176906,0.000651,0.4974017436926927
5906538,53,-25.889,52.47200000000001,0.0002812306047417,0.0006343333333333,-1.0
5906538,56,-24.827,52.405,0.000884763430804,0.000619,0.30037795590454747
5906538,58,-25.116,51.857,0.001392837264575,0.000588,0.5778401289547506
5906538,59,-25.286,51.351,7.011437992332503e-05,0.0005996666666666,-1.0
5906538,60,-25.441,50.99799999999999,0.0010005941148847,0.0006306666666666,0.3697077993115393
5906538,61,-25.805,50.803,0.0007460163906216,0.000685,0.08178961131237296
5906538,73,-27.128,50.34700000000001,0.0014101669657975,0.0005986666666666,0.575463983211355
5906538,74,-27.676,49.57900000000001,0.0009546597721055,0.0007883333333333,0.17422587987065535
5906538,75,-28.319,49.46600000000001,0.0015239953063428,0.000824,0.4593159200881073
5906538,76,-28.672,49.75399999999999,0.0024368532467633,0.0007356666666666,0.6981079317584126
5906538,78,-28.519,50.75399999999999,0.0011744569055736,0.0007043333333333,0.40029018519899934
5906538,80,-28.303,50.85300000000001,0.001602625590749,0.0008659999999999,0.45963673299690166
5906538,81,-28.154,50.869,0.0010302017908543,0.0006933333333333,0.3269926926079697
5906539,53,-7.814,76.41500000000002,0.0014088329626247,0.0006479999999999,0.5400448334253511
5906539,73,-10.65,77.81200000000001,0.0019472129642963,0.0005903333333333,0.696831654185992
5906539,79,-11.367,75.707,0.0009031636291183,0.0005936666666666,0.3426809411643843
5906539,84,-12.881,75.53399999999999,0.0010913506848737,0.0004776666666666,0.5623160609260263
5906539,87,-13.575,75.07499999999999,0.0005447771982289,0.0006053333333333,-0.11115761691434825
5906540,59,-12.626,46.554,0.0007336151320487,0.0006656666666666,0.09262140653007855
5906540,60,-11.906,46.781000000000006,0.00344048300758,0.000559,0.8375228132885926
5906540,61,-11.729,46.62700000000001,0.0004430299741216,0.0005716666666666,-0.29035663512395365
5906540,64,-12.011,47.66899999999998,0.0005384742398746,0.0005853333333333,-0.0870219780051364
5906540,65,-12.929,47.56100000000001,3.778178097491036e-06,0.0005223333333333,-1.0
5906540,66,-13.354,47.52000000000001,0.0006037824205122,0.000532,0.11888789417105851
5906540,67,-13.201,47.623999999999995,2.5869719593174523e-06,0.0005286666666666,-1.0
5906540,68,-13.363,47.506,0.0008168736821971,0.0004503333333333,0.4487111738964789
5906540,70,-13.207,47.638000000000005,0.0021872436627745,0.0005083333333333,0.7675918133928968
5906540,72,-12.793,47.39699999999999,3.360119990247767e-06,0.0005583333333333,-1.0
5906540,74,-12.823,47.364000000000004,0.0011762933572754,0.0004996666666666,0.5752193416921461
5906540,76,-13.005,47.238,0.0015035935211926,0.0004779999999999,0.6820949323985073
5906540,83,-12.888,47.033000000000015,0.0003825429594144,0.0005013333333333,-0.3105281929662102
5906540,86,-13.436,47.345,0.0010041501373052,0.000762,0.24114933445614944
5906540,87,-13.636,47.209,0.0005338354967534,0.0007353333333333,-0.3774530502473872
5906540,88,-13.524,47.30799999999999,0.0003266742278356,0.0007396666666666,-1.0
5906540,89,-13.75,47.28800000000001,0.0026690533850342,0.0006833333333333,0.743979143630151
5906540,90,-13.834,47.21600000000001,0.0005322091164998,0.00082,-0.5407477522988056
5906540,91,-13.608,47.41,0.001000328338705,0.0007363333333333,0.2639083540444943
5906541,51,-38.646,-53.766999999999996,0.0018827231833711,0.0008233333333333,0.5626901816447148
5906541,69,-38.954,-40.40199999999999,0.0028058676980435,0.0014663333333333,0.47740467793411717
5906563,70,18.954,-125.731,0.0009929115185514,0.0004996666666666,0.4967661696627464
5906563,75,18.805,-125.654,0.0021433793008327,0.0004729999999999,0.7793204404763356
5906563,77,19.021,-125.698,0.0028394623659551,0.000453,0.8404627561078359
5906563,79,19.03,-125.706,0.0014275186695158,0.0004469999999999,0.6868692441328856
5906564,58,8.485,-162.727,0.0013536680489778,0.000695,0.4865801844663338
5906564,65,7.913,-163.59,0.0014436446363106,0.0005603333333333,0.6118620058982823
5906564,66,8.144,-163.62,0.0007198734674602,0.0005333333333333,0.25912905886785353
5906564,78,10.458,-161.849,0.0015170994447544,0.000482,0.6822884606104184
5906564,81,10.906,-159.85,0.0015618893085047,0.000547,0.6497831203392517
5906564,82,10.896,-159.225,0.0007416731677949,0.0005393333333333,0.27281536294913455
5906564,83,10.688,-158.651,0.0019683591090142,0.0005216666666666,0.7349738346638064
5906564,84,10.52,-158.851,0.0012667027767747,0.0005786666666666,0.5431709180112395
5906564,85,10.346,-159.569,0.0010174392955377,0.001072,-0.05362551328771475
5906564,86,10.155,-160.504,0.0006404594168998,0.000671,-0.047685430636705224
5906564,88,10.151,-162.442,0.0006347577436827,0.0005179999999999,0.18394063695135365
5906566,77,-25.924,-158.566,0.0035809359978884,0.0003503333333333,0.9021671056003558
5906566,81,-25.603,-159.43,0.0012587046949192,0.0003133333333333,0.7510668430823532
5906566,85,-26.367,-160.712,0.001114755636081,0.0003923333333333,0.6480544070514191
5906765,149,4.128,170.78200000000004,0.0012376706581562,0.0009633333333333,0.2216561595082085
5906765,153,4.728,169.288,0.0040173176676034,0.000732,0.8177888679546004
5906767,94,2.262,-173.28,0.0011147875338792,0.0005746666666666,0.4845056576234807
5906767,101,2.421,-171.451,0.0039801006205379,0.0005046666666666,0.8732025356187112
5906767,103,2.145,-169.755,0.0038202251307666,0.0005873333333333,0.8462568793123874
5906767,107,2.628,-168.803,0.0038653023075312,0.0006113333333333,0.8418407449936914
5906767,108,2.527,-169.38,0.0021991550456732,0.000405,0.8158383599206293
5906767,110,2.743,-169.697,0.0016107022529467,0.0006696666666666,0.5842393183212614
5906767,114,2.554,-169.408,0.0009339954704046,0.0008183333333333,0.12383586509385967
5906767,116,2.149,-168.088,0.0008051775512285,0.0006276666666666,0.22046179043499503
5906767,120,1.994,-165.07,0.0026641024742275,0.0008803333333333,0.6695572554548349
5906767,121,1.885,-164.009,0.002332117408514,0.0006186666666666,0.7347189020552753
5906767,122,1.808,-163.298,0.0009651621803641,0.000629,0.34829605552642506
5906767,123,1.7,-161.865,0.001296563190408,0.0005903333333333,0.5446937428884318
5906767,124,2.239,-160.535,0.0009980048052966,0.0008553333333333,0.14295669841078482
5906767,125,2.166,-159.821,0.0008793951710686,0.0005876666666666,0.33173766925227155
6990590,0,21.679,-117.954,0.0003298284718766,0.000422,-0.2794529156290803
6990590,2,22.076,-117.647,0.000594898534473,0.0003876666666666,0.3483482573880931
6990590,3,22.064,-117.515,7.301961886696517e-05,0.000444,-1.0
6990671,4,-15.386,-13.745999999999981,0.0018249440472573,0.0004663333333333,0.7444670514506183
6990671,5,-15.777,-13.76600000000002,0.0008015804341994,0.0004066666666666,0.4926689209015322
6990687,1,30.159,-71.452,0.0009676610352471,0.0010656666666666,-0.10128095257496181
6990687,2,30.215,-71.67899999999997,0.0021827537566423,0.0009053333333333,0.5852334095963432
6990687,3,30.165,-72.18599999999998,0.001745056011714,0.0007469999999999,0.5719335110245578
6990687,5,30.162,-73.02999999999997,0.0014875645283609,0.0011316666666666,0.23924868797890228
6990687,7,30.328,-73.87599999999998,0.0006655752076767,0.000633,0.04894294033338344
7901095,24,-0.475,142.7,0.0012854466913267,0.000501,0.6102522155291235
7901095,35,0.102,147.074,0.0016930447891354,0.0004806666666666,0.7160933545579348
7901095,39,1.469,148.747,0.0005108494660817,0.0004436666666666,0.1315119303743296
7901095,54,0.436,146.01800000000003,0.0011798775522038,0.0004943333333333,0.5810299700931051
7901097,39,8.466,174.098,0.000379260018235,0.0003736666666666,0.01474806544183157
7901097,49,7.229,170.56100000000004,0.0009567584493197,0.0007326666666666,0.2342198104573204
7901097,52,7.441,169.512,0.0013871615519747,0.0007043333333333,0.4922485183282054
7901097,54,8.179,168.752,0.0009173849248327,0.000446,0.5138354817839029
7901098,20,8.111,-169.667,0.003815502859652,0.0004896666666666,0.8716639235565241
7901098,25,7.479,-174.085,0.0025367033667862,0.0005899999999999,0.7674146659302216
7901098,30,7.728,-175.266,0.0030304978135973,0.0005896666666666,0.8054225071468881
7901098,34,7.148,-174.136,0.0012885371688753,0.0004566666666666,0.6455929423710752
7901098,35,6.911,-173.199,0.0007834899588488,0.000415,0.47031867439658176
7901098,37,7.452,-171.889,0.0011714627034962,0.0004109999999999,0.64915656403462
7901098,38,7.052,-170.971,0.0021576762665063,0.0004373333333333,0.7973128128060526
7901098,39,6.626,-170.044,0.004701420199126,0.0003943333333333,0.9161246354013182
7901098,40,7.044,-169.523,0.0013893693685531,0.0003833333333333,0.7240954478991384
7901098,45,7.707,-167.486,0.000612266594544,0.0005646666666666,0.07774379380088692
7901098,48,7.86,-168.532,0.0019492397550493,0.0008306666666666,0.5738509516262196
7901098,49,7.871,-168.91,0.0005089163896627,0.000712,-0.3990510316869533
7901098,50,7.751,-169.545,0.0009023488964885,0.0008703333333333,0.035480248582104905
7901098,51,7.655,-170.205,0.0018012993969023,0.0007576666666666,0.5793777159035519
7901098,52,7.64,-170.684,0.0014497480588033,0.0006386666666666,0.5594636855773479
7901103,25,-49.784,-47.95600000000002,0.0021702270023524,0.0022766666666666,-0.049045405940865115
7901103,26,-50.276,-47.22500000000002,0.0061176600866019,0.003111,0.49147223677672025
7901107,21,-41.871,129.45299999999997,0.0015102978795766,0.001274,0.15645779734713278
7901109,0,8.658,-90.122,0.0024402777198702,0.0022556666666666,0.0756516570636148
7901109,2,10.126,-89.85300000000001,0.0010697189718484,0.0008373333333333,0.2172398963005712
7902101,14,2.682,-93.235,0.0029491428285837,0.0006776666666666,0.770215718242428
7902101,20,2.892,-94.48399999999998,0.0007377892616204,0.0006306666666666,0.145194028330702
7902101,25,2.441,-93.62,0.0014071424957364,0.000793,0.43644655576619534
7902101,26,2.727,-93.961,0.0041379663161933,0.0008363333333333,0.7978878344029923
7902102,14,-1.181,-94.978,0.0045399675145745,0.001497,0.6702619577796024
7902102,22,-0.801,-95.176,0.0023606279864907,0.002149,0.08964902038855578
7902102,23,-1.39,-94.41199999999998,3.910752639058046e-05,0.001614,-1.0
7902102,24,-1.456,-93.98000000000002,0.0035723221953958,0.0011556666666666,0.676494279223726
7902102,25,-1.963,-93.49400000000004,0.0021387811284512,0.00112,0.4763372534472245
7902103,12,7.228,-99.43200000000002,0.0066582262516021,0.000745,0.8881083381898087
7902103,19,7.526,-101.48000000000002,0.0014432690804824,0.0007019999999999,0.513604213176061
7902103,20,7.425,-101.70800000000004,0.0007223865832202,0.0007213333333333,0.001458014187092058
7902103,21,7.283,-102.07,0.0037848316133022,0.0008393333333333,0.778237602332592
7902103,24,7.135,-102.336,0.0009810623014345,0.0005956666666666,0.3928350260777304
7902103,27,7.354,-102.555,0.0015916778938844,0.0005573333333333,0.6498454018399668
7902104,20,11.97,-106.077,0.0014619234716519,0.000981,0.32896624274626396
7902104,21,11.817,-106.022,0.0014126145979389,0.0010626666666666,0.2477306490977069
7902104,22,11.52,-106.082,0.0010108158458024,0.0006013333333333,0.4051010024917516
7902104,23,11.573,-106.15,0.0010626128641888,0.0006276666666666,0.40931764726398123
7902104,24,11.65,-106.149,0.0008127932087518,0.0007153333333333,0.11990734465925021
7902104,26,11.167,-105.802,0.0009953489061444,0.0004883333333333,0.5093847691811748
7902111,0,40.043,-139.964,0.0010605672141537,0.000525,0.5049818691416613
7902111,1,40.058,-139.965,0.0040706205181777,0.000453,0.8887147554096261
7902111,2,40.064,-139.954,0.0040706205181777,0.0004793333333333,0.8822456352310916
7902111,20,40.289,-140.301,0.0033106422051787,0.0003913333333333,0.8817953408794361
7902111,21,40.382,-140.267,0.0010594534687697,0.0003313333333333,0.6872601363813893
7902111,28,40.553,-139.448,2.214508533477783,0.0005273333333333,0.9997618734245719
7902112,10,40.505,-149.605,0.00090071168961,0.0006619999999999,0.2650256373529026
7902112,18,40.636,-149.236,0.0010044737718999,0.0004136666666666,0.5881757411304278
7902136,0,2.961,-140.012,0.0022846064530313,0.0006733333333333,0.7052738197251012
7902136,1,4.005,-139.453,0.0010599449742585,0.00078,0.2641127426962325
7902136,7,3.947,-136.715,0.0001546925341244,0.000863,-1.0
7902136,8,3.748,-136.272,0.0025515961460769,0.0007273333333333,0.714949666132871
7902136,9,3.925,-135.766,0.0016551369335502,0.000899,0.4568425235538172
7902136,10,4.085,-135.307,0.0059368163347244,0.0009336666666666,0.8427327688738508
7902136,13,3.838,-134.27,0.0015202042413875,0.0007043333333333,0.536685062337117
7902226,3,27.225,-46.02199999999999,0.0022663658019155,0.0004766666666666,0.7896779653735826
7902226,4,27.479,-46.221000000000004,0.0009499754523858,0.000401,0.5778838295316839
7902226,5,27.563,-46.293000000000006,0.0005783374072052,0.0004283333333333,0.25937121134320296
7902226,8,26.949,-46.99400000000003,0.0034410271327942,0.0004153333333333,0.8792996052326856
