wmo,profile,lat,lon,giop_bbp_700,bbp700_first3_mean,rel_dbbp_giop
2903863,122,17.3,-163.816,0.0005981426220387,0.0004883333333333,0.1835837886474764
2903884,0,0.513,-139.96,0.0007875600131228,0.0013673333333333,-0.7361639882040317
2903884,1,0.524,-139.927,0.0007333774119615,0.0015469999999999,-1.0
2903884,5,0.536,-139.805,0.0007988864090293,0.0011516666666666,-0.44159001035698103
2903884,6,0.536,-139.777,0.0009763992275111,0.001089,-0.11532247191133693
2903884,7,0.539,-139.749,0.0009071884560398,0.001001,-0.10340910241486174
2903884,8,0.54,-139.72,0.0008110294584184,0.0010083333333333,-0.24327584265516686
2903884,9,0.54,-139.692,0.001670733676292,0.0009303333333333,0.44315880709481653
2903884,10,0.522,-139.67,0.001670733676292,0.0011963333333333,0.28394731589512023
2903884,11,0.494,-139.652,0.0017655612900853,0.0009453333333333,0.4645706503411004
2903884,12,0.462,-139.624,0.0015481404261663,0.00095,0.38636057560197595
2903884,15,0.943,-138.307,0.0017691114917397,0.001034,0.4155258134787253
2903884,16,0.362,-138.387,0.002038950799033,0.0008676666666666,0.5744543384381307
2903884,17,-0.347,-138.044,0.0007258712430484,0.001073,-0.47822359719581004
2903884,18,-0.227,-137.417,0.0007710218778811,0.001224,-0.5875035911610723
2903884,19,0.154,-136.761,0.0004787714860867,0.0009353333333333,-0.9536111913814389
2903884,20,0.513,-136.033,0.0010445902589708,0.0015913333333333,-0.523404339325534
2903884,21,0.448,-135.653,0.0010943807428702,0.0010706666666666,0.02166894507062126
2903884,24,1.097,-133.798,0.001698313630186,0.001121,0.33993346100788957
2903885,3,-11.969,95.05700000000002,0.0009756311774253,0.000697,0.28559068618595224
2903885,4,-11.977,95.05399999999997,0.0008930886397138,0.000661,0.25987189780868264
2903885,7,-11.91,94.79899999999998,0.0038338080048561,0.0006396666666666,0.833151095240981
2903885,8,-11.729,94.29000000000002,0.0007534562028013,0.000716,0.04971251502348822
2903886,48,32.079,-119.565,0.0010454314760863,0.0019256666666666,-0.8419826748239565
2903886,50,32.669,-120.155,0.0012678219936788,0.0017393333333333,-0.3719065783725128
2903886,51,33.209,-120.641,0.0047298674471676,0.002238,0.5268366344303819
2903886,53,33.603,-120.404,0.0024116814602166,0.0070853333333333,-1.0
2903886,54,33.541,-120.601,0.0020858645439147,0.006051,-1.0
2903886,56,33.728,-120.975,0.0019406474893912,0.0025583333333333,-0.3182885337593558
2903886,59,33.025,-121.377,0.0022687998134642,0.001412,0.3776445186479294
2903886,61,33.073,-121.632,0.0024264010135084,0.0017086666666666,0.2958020305983998
2903886,64,33.247,-121.839,0.0022118196357041,0.0023656666666666,-0.06955677057886565
2903886,68,33.281,-122.316,0.0008136154501698,0.001121,-0.3778007777089894
2903886,72,32.336,-122.331,0.0007982654497027,0.0011753333333333,-0.4723590176313308
2903886,77,32.073,-123.12,0.0016029233811423,0.0012553333333333,0.21684757481127706
2903886,79,31.803,-123.041,0.0013175071217119,0.0008073333333333,0.3872265887380607
2903886,80,31.834,-122.998,0.0006382641731761,0.0016863333333333,-1.0
2903886,81,32.001,-122.818,0.0006949088419787,0.0011553333333333,-0.6625681867042822
2903886,85,31.982,-122.107,0.0013285115128383,0.0005536666666666,0.5832428538886214
2903887,32,15.264,158.966,0.0019186562858521,0.000343,0.8212290536198519
2903887,33,15.329,158.627,0.0008628004579804,0.000376,0.5642097816219037
2903887,34,15.568,158.10699999999997,0.000438749208115,0.000339,0.227349032818892
2903887,40,16.603,156.308,0.0006729802116751,0.0003803333333333,0.43485212977270044
2903887,42,17.298,156.543,0.0009437191765755,0.0003766666666666,0.6008699663882843
2903887,45,17.382,157.29499999999996,0.0007379890303127,0.0003346666666666,0.5465153912588709
2903887,47,17.161,156.822,0.0007270592614077,0.0003806666666666,0.47642965728877446
2903939,0,-18.965,5.996000000000009,0.0015362175181508,0.0011776666666666,0.2333984915858794
2903939,1,-18.95,5.811000000000007,0.001235332689248,0.0006976666666666,0.43523985664841464
2903940,0,-15.996,-10.004000000000019,0.0008166193147189,0.0004096666666666,0.4983382595994351
2903940,2,-15.632,-10.009000000000015,0.000876749807503,0.000517,0.41032208324923874
2903940,3,-15.456,-10.019000000000005,0.0008069987525232,0.0004239999999999,0.47459646167456665
2903940,4,-15.406,-10.011000000000024,0.0008444631239399,0.0004203333333333,0.5022478526093521
2903941,2,-15.875,-19.605000000000018,0.00070717476774,0.0004333333333333,0.3872330389867369
2903941,3,-15.751,-19.944999999999993,0.0006287688738666,0.000401,0.36224578431489535
3902261,25,58.832,-23.88900000000001,0.0008430696325376,0.000877,-0.04024622184560385
3902332,0,41.502,-44.75599999999997,0.000394677510485,0.0005546666666666,-0.40536679170038614
3902332,1,41.957,-46.14699999999999,0.000998152885586,0.0007399999999999,0.25863060590617076
3902334,0,37.331,-72.30200000000002,0.0010510383872315,0.000769,0.2683426130366241
3902334,4,38.096,-63.67700000000002,0.0018168238457292,0.0018173333333333,-0.00028042762940262044
3902340,0,20.617,-177.948,0.0007779511506669,0.0004059999999999,0.4781163320449417
3902340,1,20.396,-177.844,0.0011396853951737,0.000404,0.6455162084985513
3902340,3,20.155,-177.195,0.0005485520814545,0.0003853333333333,0.2975446701221538
3902340,13,19.768,-176.429,0.0007273145602084,0.000427,0.41290876965580037
3902340,14,19.892,-176.673,0.0005828010034747,0.000416,0.2862057588786239
3902340,17,20.233,-177.732,0.0009736136416904,0.0004303333333333,0.5580040018891375
3902340,19,20.457,-178.428,0.0007957073394209,0.0003926666666666,0.5065187321856615
3902341,2,15.153,154.183,0.0005923197604715,0.0003203333333333,0.4591885081154352
3902341,4,14.583,154.37599999999998,0.0003249701694585,0.0003233333333333,0.005036881163361799
3902341,10,14.806,158.40999999999997,0.0012055496918037,0.00036,0.7013810360140518
3902341,11,15.113,158.185,0.0005488703027367,0.0003586666666666,0.3465365772601165
3902341,12,15.38,157.591,0.0004746921185869,0.0003643333333333,0.23248497485512196
3902341,13,15.632,156.812,0.0005688245291821,0.0003743333333333,0.3419177371419874
3902341,16,16.173,154.62599999999998,0.0004685772873926,0.0003563333333333,0.23954202877369893
3902341,17,16.109,154.065,0.0006654513999819,0.0004163333333333,0.37435951995198435
3902342,1,21.258,-173.378,0.0006623498629778,0.0003903333333333,0.4106840581525374
3902342,86,22.349,-177.616,0.0009949592640623,0.0003756666666666,0.6224301031855337
3902342,87,22.377,-177.626,0.0009569725953042,0.000395,0.5872400088171403
3902342,88,22.363,-177.635,0.000545005488675,0.0003693333333333,0.3223309838012614
3902342,89,22.363,-177.649,0.0005189552903175,0.000387,0.2542710186782544
3902342,90,22.352,-177.646,0.0005269210087135,0.0003426666666666,0.349681145750413
3902342,91,22.356,-177.663,0.000450923515018,0.0003553333333333,0.21198757328254267
3902342,92,22.358,-177.661,0.0004754280380439,0.0003686666666666,0.22455842490181852
3902342,93,22.356,-177.675,0.0005672527477145,0.0003569999999999,0.3706509110122827
3902342,95,22.366,-177.693,0.0005091889179311,0.0003586666666666,0.29561179743677696
3902342,96,22.371,-177.687,0.001231106230989,0.0005206666666666,0.5770741357970983
3902342,97,22.362,-177.707,0.0004713564703706,0.000355,0.24685450966466144
3902342,98,22.369,-177.709,0.000431438034866,0.0003676666666666,0.147811187345146
3902342,99,22.364,-177.719,0.000578939972911,0.0003596666666666,0.3787496398665648
3902342,100,22.363,-177.73,0.0005228389054536,0.0003433333333333,0.3433286433888582
3902342,101,22.361,-177.728,0.0006231920560821,0.000377,0.3950500550823234
3902342,102,22.364,-177.751,0.0005407407879829,0.00035,0.3527397825756985
3902342,103,22.362,-177.739,0.0005250686081126,0.0003663333333333,0.3023133973860794
3902342,104,22.369,-177.752,0.0004087367851752,0.0003783333333333,0.07438393837948291
3902342,105,22.364,-177.728,0.0007351071108132,0.0003576666666666,0.5134495893109547
3902342,106,22.366,-177.726,0.0007351071108132,0.0003716666666666,0.494404745649311
3902342,107,22.357,-177.713,0.0007351071108132,0.000373,0.492590951014778
3902342,108,22.354,-177.701,0.0005508144968189,0.000373,0.3228210184115086
3902342,109,22.35,-177.69,0.0005467532901093,0.000367,0.3287648988328282
3902342,110,22.35,-177.668,0.0006249331636354,0.0003943333333333,0.3689991885862487
3902342,111,22.347,-177.648,0.0010354645783081,0.0003943333333333,0.6191725515346725
3902342,112,22.346,-177.614,0.0010354645783081,0.0003923333333333,0.6211040516959507
3902342,113,22.349,-177.62,0.0013079799246042,0.0003856666666666,0.7051432828502285
3902342,114,22.363,-177.615,0.0013079799246042,0.0003803333333333,0.7092208174002438
3902342,120,22.412,-177.636,0.0011698934249579,0.0003943333333333,0.6629322595368117
3902342,121,22.433,-177.642,0.0012898837449029,0.0003756666666666,0.7087592830353254
3902342,122,22.444,-177.643,0.0010864348150789,0.0003996666666666,0.632130100104004
3902342,123,22.451,-177.655,0.0002512199571356,0.0003843333333333,-0.5298678405786443
3902342,124,22.449,-177.663,0.0004651899798773,0.0003656666666666,0.21394122297507473
3902342,125,22.441,-177.674,0.000479175359942,0.0003689999999999,0.22992701451809994
3902342,126,22.434,-177.676,0.0005786556284874,0.000373,0.3554024507200971
3902342,127,22.433,-177.665,0.0004832116537727,0.0003703333333333,0.2336001616643486
3902342,128,22.43,-177.66,0.0007436482119373,0.0003556666666666,0.5217272616846046
3902342,129,22.438,-177.65,0.000647468434181,0.000401,0.38066478791783026
3902342,130,22.439,-177.639,0.0007502190419472,0.0003796666666666,0.4939255798131012
3902342,131,22.446,-177.641,0.0007515315082855,0.000389,0.4823902980628958
3902342,132,22.457,-177.644,0.0007515315082855,0.0003656666666666,0.5134380094045418
3902342,133,22.461,-177.654,0.0007335322443395,0.0003816666666666,0.47968658554298865
3902342,134,22.466,-177.662,0.0007335322443395,0.0003696666666666,0.49604578460015514
3902342,135,22.462,-177.658,0.0007335322443395,0.0003716666666666,0.4933192514239607
3902342,136,22.46,-177.655,0.0007335322443395,0.0003683333333333,0.4978634733842393
3902342,137,22.463,-177.65,0.0011773388832807,0.0003696666666666,0.6860150701584665
3902342,138,22.462,-177.64,0.0011773388832807,0.0003816666666666,0.6758225927244744
3902342,139,22.469,-177.64,0.0011773388832807,0.0003796666666666,0.6775213389634731
3902343,0,19.535,172.06,0.0013966542901471,0.0006649999999999,0.5238621291673689
3902343,2,19.924,172.149,0.0010388960363343,0.000308,0.703531451436888
3902343,4,21.007,171.171,0.0017941782716661,0.0003176666666666,0.8229458735047492
3902343,10,20.375,171.87900000000002,0.0011445259442552,0.0003699999999999,0.6767220508568923
3902343,18,20.82,173.019,0.0010458016768097,0.0004046666666666,0.6130560166043456
3902344,12,20.956,178.01999999999998,0.0004289899370633,0.000445,-0.037320369438730176
3902344,18,20.356,178.92899999999997,0.000866649672389,0.0004813333333333,0.4446044939860646
3902345,2,14.24,149.053,0.0005884267156943,0.0003896666666666,0.3377821633968095
3902345,4,14.185,150.74099999999999,0.0007384211057797,0.0003979999999999,0.46101215568635295
3902345,6,13.262,151.40800000000002,0.0006306325085461,0.0004199999999999,0.33400198323395264
3902345,9,14.12,151.849,0.0005509357433766,0.0004043333333333,0.2660971116972671
3902345,10,14.218,152.459,0.0004009084077551,0.0004156666666666,-0.03681204640765549
3902345,12,14.021,153.529,0.0004990490851923,0.0004323333333333,0.13368575123886314
3902348,3,25.025,-67.60899999999998,0.0007637452799826,0.0003493333333333,0.5426049201361235
3902348,6,26.318,-68.77300000000002,0.0006689491565339,0.000374,0.44091416164145064
3902348,11,26.539,-66.29399999999998,0.0004669596091844,0.0003393333333333,0.27331330877635074
3902348,12,26.36,-66.23700000000002,0.0007018991746008,0.000335,0.5227234735095269
3902533,22,-4.052,166.947,0.0008405472617596,0.0008969999999999,-0.06716188465372194
3902533,39,-4.596,-177.393,0.0007635617512278,0.0005823333333333,0.23734611850722806
3902556,33,-14.718,-79.79199999999997,0.0035174298100173,0.001129,0.6790269995481595
3902556,45,-13.864,-81.22199999999998,0.0017599273705855,0.0008716666666666,0.5047144096766844
3902615,4,26.241,-37.535000000000025,0.0006574004073627,0.0006356666666666,0.033060126602734455
3902615,5,26.044,-37.40899999999999,0.0009495074045844,0.0006253333333333,0.34141289439758626
3902615,6,25.762,-37.33600000000001,0.0009665820980444,0.0006063333333333,0.37270374181350907
4903026,310,36.5,-126.986,0.0026047928258776,0.0011473333333333,0.5595299088914132
4903026,319,37.038,-126.81,0.0014018986839801,0.0009386666666666,0.3304318797121259
4903026,325,37.248,-126.282,0.0016039002221077,0.0005856666666666,0.6348484409479226
4903026,326,37.234,-126.156,0.0010245069861412,0.000716,0.301127264444716
4903026,327,37.198,-126.014,0.0011094756191596,0.001412,-0.27267330224845737
4903026,328,37.132,-125.874,0.0006611893768422,0.000575,0.1303550538785653
4903026,331,37.004,-125.468,0.0008576998952776,0.0009729999999999,-0.1344294261397601
4903026,332,37.0,-125.37,0.0017021585954353,0.0008266666666666,0.5143421600763394
4903026,333,37.039,-125.293,0.0009953820845112,0.0008516666666666,0.14438216246897195
4903026,334,37.097,-125.228,0.0007148055010475,0.0008776666666666,-0.22783983248651238
4903026,335,37.17,-125.162,0.0008055780781432,0.0011403333333333,-0.4155466295230962
4903026,343,37.56,-125.49,0.0037840318400412,0.0049383333333333,-0.305045396573495
4903026,348,37.558,-125.954,0.001097083906643,0.0019356666666666,-0.7643743153516894
4903026,349,37.554,-126.081,0.001651938073337,0.0016316666666666,0.012271287282247119
4903026,350,37.536,-126.239,0.0010331742232665,0.001009,0.02339801237981972
4903026,351,37.514,-126.404,0.0020104581490159,0.0022373333333333,-0.11284750415145582
4903026,352,37.505,-126.58,0.0027971181552857,0.0014233333333333,0.491142935580453
4903026,354,37.517,-126.953,0.004045985173434,0.001907,0.5286685644521412
4903026,368,38.175,-127.371,0.0007651584455743,0.001174,-0.5343227364089778
4903026,369,38.071,-127.152,0.0008068397874012,-8.899999999999995e-05,1.0
4903026,373,38.045,-126.612,0.0005986674805171,0.0012063333333333,-1.0
4903026,374,38.118,-126.513,0.0010887347161769,0.0007483333333333,0.31265778319159504
4903026,375,38.223,-126.425,0.0011888007866218,0.001008,0.15208669834041696
4903026,397,38.4,-126.159,0.0008921655244193,0.001211,-0.35737143708643715
4903026,398,38.342,-125.995,0.001546015497297,0.0013183333333333,0.14727029862363705
4903026,402,37.851,-126.003,0.0020260387100279,0.000904,0.5538091175032134
4903026,415,37.388,-126.423,0.0009029788780026,0.001779,-0.9701457512884123
4903273,112,38.475,-66.75999999999999,0.0024907041806727,0.0048146666666666,-0.9330543964342782
4903273,118,37.738,-61.339,0.0005672313272953,0.0004306666666666,0.2407565556716944
4903273,120,37.948,-59.91500000000002,0.0006049099029041,0.0004866666666666,0.19547247560310776
4903274,109,27.114,-74.32999999999998,0.0006340671679936,0.0004863333333333,0.232993982526771
4903274,110,27.173,-74.09100000000001,0.0007777426508255,0.000522,0.32882683051270684
4903274,111,27.494,-73.993,0.0010257278336212,0.0005223333333333,0.49076810025787304
4903274,112,28.001,-74.589,0.001895040506497,0.0004316666666666,0.7722124328283938
4903274,113,28.735,-75.11000000000001,0.0006291717290878,0.0006326666666666,-0.005554822979518049
4903274,119,29.346,-76.44299999999998,0.000621452985797,0.000745,-0.1988034767337285
4903274,121,28.39,-75.476,0.0013436235021799,0.0005826666666666,0.5663467736897432
4903274,122,28.414,-74.87900000000002,0.0006326673901639,0.000578,0.0864077886956332
4903274,125,28.445,-76.65300000000002,0.0005289419204927,0.0004403333333333,0.16752044738080632
4903274,136,23.662,-71.84199999999998,0.0009576296433806,0.0004053333333333,0.576732679345219
4903274,138,23.0,-71.608,0.0014561481075361,0.0004146666666666,0.715230432590924
4903274,139,22.367,-71.42000000000002,0.0008794204331934,0.0003966666666666,0.5489453602684644
4903274,140,22.172,-70.62099999999998,0.0007610152824781,0.000445,0.4152548440933499
4903274,141,23.079,-70.93,0.0009816661477088,0.0004556666666666,0.5358231841546927
4903274,143,23.17,-69.37,0.0006463153404183,0.0004646666666666,0.28105270352106393
4903274,144,22.654,-69.29399999999998,0.0013406154466792,0.0004506666666666,0.6638359883269036
4903456,63,37.642,-50.685,0.0030196420848369,0.0010223333333333,0.6614389041446548
4903456,65,38.326,-52.259000000000015,0.0022324384190142,0.0007936666666666,0.6444844077638354
4903456,66,38.408,-52.12299999999999,0.0014301334740594,0.000611,0.5727671500019568
4903456,67,37.904,-51.98700000000002,0.0010070350253954,0.0006386666666666,0.36579498174273
4903456,68,37.508,-52.55799999999999,0.000872675620485,0.0006416666666666,0.2647134266109256
4903456,69,37.169,-53.036,0.0004164105630479,0.0005093333333333,-0.22315180865071152
4903456,70,37.235,-52.932000000000016,0.0012149976100772,0.0005913333333333,0.5133049411548002
4903458,68,13.316,-58.291,0.0017645945772528,0.0008873333333333,0.49714606132659644
4903458,69,13.267,-57.696000000000026,0.0007842982304282,0.0007623333333333,0.02800579708423909
4903458,70,13.077,-57.141999999999996,0.0005132913938723,0.0007956666666666,-0.5501266457324454
4903458,71,14.051,-56.93000000000001,0.0013838688610121,0.0006263333333333,0.547404128397522
4903458,84,14.51,-55.07900000000001,0.0003858221461996,0.0005983333333333,-0.5508009045799048
4903458,85,14.021,-55.089999999999975,0.0010297186672687,0.0006476666666666,0.37102561383633276
4903459,75,3.016,-23.281000000000006,0.0006555467844009,0.0005976666666666,0.08829288635317811
4903459,81,3.207,-24.48599999999999,0.0005243069026619,0.000889,-0.6955718024816334
4903462,56,7.713,-55.17599999999999,0.0009581243502907,0.0011099999999999,-0.15851350575018794
4903462,66,10.102,-53.23599999999999,0.0007772775716148,0.0007053333333333,0.092559261850352
4903462,67,10.782,-53.16300000000001,0.0008209426887333,0.0006793333333333,0.17249603089650586
4903462,68,10.618,-52.98599999999999,0.0009487754432484,0.0009406666666666,0.00854657088724527
4903462,82,10.662,-51.06,9.094960114452988e-05,0.0006616666666666,-1.0
4903463,72,5.783,-22.283999999999992,0.0004952489398419,0.000793,-0.6012149369833119
4903463,74,5.671,-22.692000000000007,0.0004434604779817,0.0009626666666666,-1.0
4903485,35,28.501,-16.067000000000007,0.0006939760642126,0.000794,-0.14413167967239518
4903485,37,28.198,-16.007000000000005,0.0005109138437546,0.0004646666666666,0.09051854369053522
4903485,38,27.913,-16.494000000000028,0.0006743245176039,0.0005836666666666,0.13444246586115177
4903485,40,27.555,-16.99000000000001,0.0024003989528864,0.0005213333333333,0.782813880706616
4903485,41,27.237,-17.101999999999975,0.0007650399347767,0.0005733333333333,0.25058378357641603
4903485,43,26.816,-16.795000000000016,0.000803216069471,0.0005896666666666,0.2658679412938589
4903485,46,27.651,-17.25799999999998,0.0003949434321839,0.0006966666666666,-0.763965697098127
4903485,53,26.184,-15.649000000000001,0.0011606317711994,0.0007036666666666,0.39372100253689507
4903485,63,25.616,-16.581999999999994,0.0001604100398253,0.0007116666666666,-1.0
4903485,67,26.063,-16.649,0.0008373009623028,0.0009273333333333,-0.10752689305752988
4903485,69,25.873,-16.778999999999996,0.0011555793462321,0.0012823333333333,-0.10968869209587047
4903485,71,25.628,-16.548999999999978,0.0008189005893655,0.0009243333333333,-0.12874913675357272
4903486,49,4.783,-19.59699999999998,0.0025060826446861,0.001106,0.5586737722536153
4903486,62,4.927,-21.642999999999972,0.0006935812998563,0.0007126666666666,-0.027517130023912387
4903487,37,25.341,-22.88900000000001,0.0007647580932825,0.0008449999999999,-0.10492456035736093
4903487,41,25.517,-22.307999999999993,0.0011238475563004,0.0009099999999999,0.19028164015808857
4903487,47,26.061,-24.089,0.0011112038046121,0.0006193333333333,0.44264649674278483
4903487,49,26.358,-24.649,0.0009691211744211,0.0005639999999999,0.41802943234956896
4903487,50,26.509,-24.75999999999999,0.000681770092342,0.0005683333333333,0.16638564859749838
4903487,53,26.414,-24.25400000000002,0.0008155053365044,0.0005536666666666,0.3210753604141341
4903487,55,26.191,-24.267999999999972,0.0046086865477263,0.0005183333333333,0.8875312243595693
4903487,58,25.55,-23.514999999999986,0.0006331366603262,0.00057,0.09972043048916368
4903487,65,26.679,-23.713000000000022,0.0009754395578056,0.0007563333333333,0.22462306630788373
4903487,71,26.84,-22.911,0.0014244490303099,0.0008573333333333,0.39812986278155527
4903487,75,26.568,-22.706999999999994,0.0006720964447595,0.000615,0.08495275522537717
4903488,42,54.455,-16.821000000000026,0.0017694580601528,0.0008286666666666,0.5316833524751408
4903488,70,55.103,-25.011000000000024,0.0007294191163964,0.0009683333333333,-0.3275403832534915
4903489,42,-2.217,-17.089999999999975,0.0003909788501914,0.0008386666666666,-1.0
4903489,44,-2.636,-16.613999999999976,0.0006715464987792,0.0009733333333333,-0.4493908241688645
4903489,72,-2.635,-16.50400000000002,0.0004368725931271,0.0006406666666666,-0.46648399726967965
4903489,74,-2.655,-17.165999999999997,0.0007322715246118,0.0006773333333333,0.07502434470277193
4903489,78,-3.314,-19.93599999999998,0.0010728768538683,0.0006836666666666,0.3627724708557065
4903533,35,41.488,-27.726999999999975,0.0015639731427654,0.0011953333333333,0.23570725056075778
4903533,37,41.134,-28.24200000000002,0.0026440361980348,0.0021226666666666,0.19718698698441117
4903533,43,40.865,-28.25,0.0028652038890868,0.0006879999999999,0.7598774723780024
4903533,44,41.144,-28.28800000000001,0.001455471618101,0.0008156666666666,0.43958600324283464
4903533,45,41.204,-28.432999999999993,0.0014720192411914,0.0008506666666666,0.4221090031553523
4903533,46,41.094,-28.697000000000003,0.0020517895463854,0.00086,0.5808536984141253
4903533,47,41.071,-29.007000000000005,0.0007316711125895,0.0006953333333333,0.04966408900249578
4903564,0,25.404,-29.01400000000001,0.0005733796861022,0.000718,-0.2522243417462521
4903564,5,24.402,-29.023000000000025,0.0007663897122256,0.000876,-0.14302160640451594
4903564,6,24.178,-28.84699999999998,0.0011736641172319,0.000676,0.4240260138527933
4903565,0,18.238,-49.012,0.0016031846171244,0.0005073333333333,0.6835465311267186
4903565,4,16.114,-49.32400000000001,0.0011557615362107,0.000562,0.5137405231164007
4903570,13,31.882,-65.34100000000001,0.0011992813087999,0.000945,0.21202807626040215
4903570,14,32.27,-65.25599999999997,0.0009501458844169,0.0008313333333333,0.12504664076560687
4903570,16,32.632,-64.839,0.0005937668029218,0.000612,-0.030707673430845763
4903570,17,32.675,-64.78899999999999,0.0008862899267114,0.0005653333333333,0.3621349895840711
4903570,19,32.568,-64.85399999999998,0.0009359218529425,0.000611,0.3471677169637176
4903570,20,32.926,-64.47300000000001,0.0012752764159813,0.0004586666666666,0.6403394111905809
4903570,21,32.941,-65.21499999999997,0.0010285523021593,0.0004746666666666,0.5385099370541444
4903570,24,33.239,-65.64100000000002,0.000121645782201,0.000502,-1.0
4903570,25,33.268,-67.80099999999999,0.0007263459847308,0.000543,0.25242238352670476
4903570,30,32.016,-66.32100000000003,0.001445781905204,0.00046,0.6818330632412405
4903570,32,31.471,-67.03699999999998,0.0007630694890394,0.0004273333333333,0.4399811033314225
4903570,43,31.633,-68.70999999999998,0.0004829638055525,0.0006296666666666,-0.3037553941465141
4903570,44,32.005,-68.32600000000002,0.0005296056624501,0.0006963333333333,-0.3148147436941523
4903570,45,32.175,-67.719,0.0006156508461572,0.0007506666666666,-0.21930583114138216
4903570,48,32.145,-66.54599999999999,0.0012733108596876,0.0006526666666666,0.48742550831088627
4903570,49,32.286,-66.75299999999999,0.0009573136339895,0.0006503333333333,0.32066847243874835
4903571,5,19.99,-22.78800000000001,0.0015954583650454,0.001011,0.3663263033684799
4903571,14,19.998,-23.13299999999998,0.0006786012672819,0.0012406666666666,-0.8282704829538885
4903571,17,20.153,-23.944000000000017,0.0010659425752237,0.000811,0.23917102210707494
4903571,23,20.972,-26.687999999999988,0.0002870238386094,0.0006763333333333,-1.0
4903571,28,22.27,-28.32299999999998,0.0009080328745767,0.0006216666666666,0.31536986812685186
4903571,32,20.632,-28.754999999999995,0.0012722675455734,0.0009683333333333,0.23889174356256915
4903571,34,20.311,-28.76400000000001,0.0009591247653588,0.0006116666666666,0.3622657981959406
4903571,38,20.241,-28.899999999999977,0.0012705447152256,0.0006116666666666,0.5185791894321551
4903587,99,32.848,-155.995,0.0018195325974375,0.0006163333333333,0.6612683201162212
4903747,31,-26.227,108.80599999999998,0.0008669249946251,0.0006246666666666,0.27944554541683747
4903830,5,26.97,-35.94,0.0018964593764394,0.0006483333333333,0.6581348689100079
4903831,0,-19.997,7.968999999999994,0.0010870187543332,0.0011653333333333,-0.07204528780015368
4903831,1,-19.892,8.197000000000003,0.0006858416018076,0.0018806666666666,-1.0
5906026,115,53.889,-137.834,0.0023111726623028,0.0028623333333333,-0.23847663137436734
5906036,198,-31.222,48.506,0.0007135540363378,0.000795,-0.11414126963699651
5906036,216,-31.864,49.03800000000001,0.0011991264764219,0.000501,0.5821958651976854
5906304,127,-33.862,-166.957,0.000749021070078,0.0005016666666666,0.33023690960474794
5906304,135,-35.38,-168.318,0.0004724049649666,0.0006093333333333,-0.28985378757901303
5906304,141,-32.012,-171.844,0.0012867596233263,0.0003623333333333,0.7184141258670668
5906305,127,-30.61,-80.36900000000003,0.0014308480313047,0.0003923333333333,0.7258036320072676
5906305,140,-30.584,-80.233,0.0016842277254909,0.000718,0.5736918534631501
5906305,149,-29.464,-80.41199999999998,0.0007160217501223,0.0007103333333333,0.007944474854329914
5906305,151,-29.336,-80.23500000000001,0.001710086944513,0.0007913333333333,0.537255496936937
5906305,155,-29.293,-80.11200000000002,0.0012810855405405,0.0006519999999999,0.4910566239590714
5906305,159,-29.255,-79.798,0.0014665449270978,0.0005426666666666,0.6299692858775877
5906306,135,-37.299,-87.344,0.0013442854396998,0.0006943333333333,0.48349263271916754
5906307,152,-38.241,-152.47,0.0006170363631099,0.000538,0.1280902841958163
5906308,124,-36.818,-77.106,0.0012844495940953,0.0014733333333333,-0.1470542247094094
5906308,132,-36.65,-75.80700000000002,0.0025009883102029,0.0012406666666666,0.5039294419709033
5906308,135,-37.137,-76.96199999999999,0.0054399967193603,0.002306,0.5761026855414783
5906308,138,-37.406,-77.58100000000002,0.0043713613413274,0.002015,0.5390451983573318
5906308,140,-37.6,-77.81700000000001,0.0063352161087095,0.0018393333333333,0.7096652581741246
5906308,144,-37.521,-78.055,0.0020538819953799,0.001554,0.24338399017293028
5906308,145,-37.456,-78.113,0.001620287890546,0.0018793333333333,-0.1598761826825772
5906308,147,-37.322,-78.35300000000001,0.0037700633984059,0.0016169999999999,0.5710947458645874
5906308,148,-37.285,-78.531,0.001591371721588,0.0018373333333333,-0.15455949631922555
5906308,150,-37.089,-78.92200000000003,0.0026687574572861,0.0015763333333333,0.40933810637992657
5906308,154,-36.368,-78.53300000000002,0.0009263009415008,0.00091,0.01759788937965351
5906308,155,-36.616,-78.24900000000002,0.0007464293739758,0.000668,0.10507273254541404
5906310,149,-34.161,-156.617,0.0009013197850435,0.0003046666666666,0.6619771675688935
5906339,140,13.572,-56.519000000000005,0.0011515675578266,0.0005393333333333,0.5316528937727235
5906488,93,-36.158,-45.71199999999999,0.0015592335257679,0.001248,0.19960674307244777
5906488,95,-38.235,-47.22300000000001,0.0013432303676381,0.0008839999999999,0.3418850397536041
5906510,102,27.064,133.50599999999997,0.0007370001985691,0.0008386666666666,-0.1379463238882261
5906513,74,27.262,137.07799999999997,0.0022346868645399,0.00044,0.8031044049249416
5906537,51,-11.507,58.285,0.0008122947183437,0.0004276666666666,0.47350800515036134
5906537,59,-11.239,58.45600000000002,0.0015628761611878,0.0004443333333333,0.715695111124094
5906537,66,-11.664,58.97300000000001,0.001121484558098,0.0006666666666666,0.40554984742969247
5906537,69,-11.529,58.476,0.0006573341670446,0.0005103333333333,0.22363181632900894
5906537,71,-11.282,58.38900000000001,0.0008090095943771,0.0004146666666666,0.48743912365356534
5906537,72,-11.033,58.22300000000001,0.0013278110418468,0.0004406666666666,0.6681254690775171
